#{"t_start": 1655141329.0368917, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-50.056153,1,4.088243
-50.032056,1,4.151149
-50.060661,1,4.194413
-49.952617,1,4.243647
-50.093832,1,4.275794
-49.918733,1,4.31799
-50.085707,1,4.363999
-50.08092,1,4.409069
-49.937624,1,4.444337
-50.00047,1,4.520517
-50.041872,1,4.598698
-50.010345,1,4.670533
-50.045775,1,4.707132
-49.969565,1,4.78209
-50.000191,1,4.844926
-50.039193,1,4.899994
-50.059089,1,4.94431
-49.996807,1,5.02232
-49.961516,1,5.073205
-50.091925,1,5.140356
-50.035756,1,5.18167
-49.974562,1,5.30397
-50.091149,1,5.342536
-49.996958,1,5.42503
-49.991307,1,5.456565
-50.009586,1,5.501404
-49.882627,1,5.544551
-50.024934,1,5.628004
-49.938981,1,5.659818
-50.061,1,5.690773
-50.09484,1,5.730176
-49.989907,1,5.760916
-50.187361,1,5.791243
-50.103146,1,5.832438
-49.946651,1,5.866753
-49.976377,1,5.916526
-50.053565,1,5.964543
-49.977453,1,6.004059
-50.055036,1,6.059021
-50.010123,1,6.10056
-49.885357,1,6.151594
-50.037626,1,6.188292
-49.993313,1,6.260956
-50.023521,1,6.312567
-50.11556,1,6.344419
-49.973967,1,6.396226
-49.899693,1,6.429155
-49.894967,1,6.466865
-49.928554,1,6.496656
-49.961167,1,6.539647
-49.968887,1,6.588121
-50.048306,1,6.685737
-49.973166,1,6.731199
-49.968472,1,6.779029
-49.997588,1,6.826259
-49.952731,1,6.884863
-50.101557,1,6.938926
-50.070944,1,6.98544
-50.006007,1,7.018763
-50.125584,1,7.093623
-50.032033,1,7.174086
-49.981827,1,7.237147
-50.085463,1,7.277069
-50.074851,1,7.328067
-50.011098,1,7.371014
-49.988747,1,7.442597
-50.02592,1,7.53515
-49.962199,1,7.567521
-50.07137,1,7.604249
-50.087446,1,7.677056
-49.990837,1,7.72988
-50.051972,1,7.812562
-49.930528,1,7.856837
-50.055915,1,7.893627
-50.084004,1,7.949416
-50.031069,1,7.996131
-50.029907,1,8.060858
-50.046325,1,8.133173
-49.990169,1,8.176908
-49.994087,1,8.240345
-50.076329,1,8.28565
-50.061986,1,8.321698
-49.957408,1,8.36396
-50.019454,1,8.44713
-49.914201,1,8.484786
-50.057823,1,8.531835
-49.972836,1,8.621706
-50.063013,1,8.668388
-50.018427,1,8.718403
-50.09056,1,8.752606
-49.855717,1,8.792394
-50.112848,1,8.877634
-50.041254,1,8.961621
-49.944408,1,9.005235
-50.10404,1,9.053702
-50.044965,1,9.09472
-50.107911,1,9.158035
-49.993178,1,9.192218
-50.022368,1,9.227623
-49.993939,1,9.261079
-49.89336,1,9.318411
-50.01828,1,9.393937
-50.056689,1,9.441228
-50.030773,1,9.493193
-49.920954,1,9.535413
-49.950822,1,9.587227
-49.867531,1,9.620835
-49.886433,1,9.661684
-49.982925,1,9.714962
-50.108157,1,9.761382
-50.067507,1,9.810574
-49.864551,1,9.854474
-49.949426,1,9.890944
-49.967818,1,9.968944
-50.105444,1,10.033838
-50.079771,1,10.080478
-50.09334,1,10.176275
-50.073764,1,10.220824
-49.867927,1,10.262915
-50.137998,1,10.294278
-49.879113,1,10.337775
-50.0764,1,10.410124
-49.81398,1,10.453601
-49.992951,1,10.529732
-50.057377,1,10.612729
-50.059383,1,10.698638
-50.059513,1,10.794542
-50.020432,1,10.83779
-49.889679,1,10.880037
-50.053476,1,10.918732
-49.925519,1,10.976618
-50.016491,1,11.023177
-49.770164,1,11.061768
-50.056013,1,11.284647
-49.974527,1,11.483072
-50.086407,1,11.543785
-50.030277,1,11.580956
-50.02498,1,11.653287
-50.087372,1,11.739078
-50.037165,1,11.787701
-50.030519,1,11.884153
-49.92986,1,11.931269
-50.095068,1,11.99514
-49.978533,1,12.040745
-50.053459,1,12.077184
-49.999361,1,12.127882
-49.978151,1,12.166934
-49.932962,1,12.21473
-50.072979,1,12.29243
-50.051976,1,12.333262
-49.99137,1,12.422904
-50.014442,1,12.505531
-50.069964,1,12.551678
-50.027373,1,12.607739
-50.084645,1,12.65801
-49.995827,1,12.744995
-50.015665,1,12.790906
-49.945385,1,12.854276
-49.945209,1,12.901069
-50.059597,1,12.946709
-50.020155,1,12.997335
-50.024048,1,13.042775
