#{"t_start": 1655741534.046561, "env_id": "IK-Gazebo-v0"}
r,l,t
236.688256,100,9.588756
272.804722,100,13.647416
310.105614,96,17.964564
168.867911,100,22.005339
129.157018,100,26.132629
271.322556,100,30.399139
267.825826,100,34.119438
199.775839,100,38.554044
255.767718,100,43.192357
193.426092,50,45.43217
194.036764,100,49.425754
206.15392,100,53.67209
77.021077,18,54.489313
215.653332,100,58.146735
238.007943,80,61.68214
304.202052,100,65.912617
245.36475,100,69.891695
214.970193,100,74.459869
215.113557,100,78.439922
236.826693,100,82.545918
180.815024,100,86.717757
208.606708,100,91.796876
225.960079,100,95.578963
