#{"t_start": 1655740971.1555672, "env_id": "IK-Gazebo-v0"}
r,l,t
420.596428,100,7.653196
352.573861,100,11.072933
274.0624,100,14.771197
236.923839,100,19.313883
230.784096,100,23.968959
245.487007,100,28.006008
243.391901,100,32.656753
204.545918,100,36.794628
235.868334,100,40.853096
483.229862,100,45.779793
239.451519,100,50.768967
262.241923,100,55.939364
260.167454,100,61.337249
293.762119,100,67.053944
277.220527,100,72.46295
336.687573,100,78.020208
265.498956,100,83.753463
359.64812,100,89.544712
276.492554,100,95.465977
195.0259,100,101.457859
335.288626,100,107.166674
256.477367,100,112.494509
251.078625,100,117.98258
396.609532,100,123.453646
371.278953,100,128.819268
330.912633,100,134.070313
395.913518,100,139.299172
386.770089,100,144.360987
248.000665,100,149.618259
424.485429,100,155.060931
281.862882,100,160.381625
250.732667,100,166.112549
252.947693,100,171.986651
235.716469,100,177.479012
395.079265,100,183.045047
401.929587,100,188.708708
440.052457,100,194.322158
266.57341,100,200.265616
291.64519,100,206.117059
413.340168,100,211.974797
232.887284,100,218.076396
252.780453,100,223.764555
330.046538,100,229.831634
225.427148,100,235.693892
265.652511,100,241.405642
266.110133,100,247.474958
373.134368,100,253.436908
246.010805,100,259.538586
235.888587,100,265.525631
251.44615,100,271.19663
338.585631,100,277.034587
320.494968,100,282.744493
195.491796,100,288.62952
399.766435,100,294.418887
296.185268,100,300.351864
319.06239,100,306.075879
297.295054,100,312.058863
217.831493,100,317.869677
425.618589,100,325.901475
271.733927,100,376.089488
270.023978,100,405.155873
243.397501,100,408.645268
239.082795,100,411.844255
149.636828,100,415.355211
172.679092,100,418.636385
191.479799,100,421.878889
133.614912,100,425.25445
136.95603,100,428.450405
99.462085,41,429.85596
118.730878,100,432.99535
210.491308,100,436.896244
209.223141,100,440.124224
206.479381,100,444.232342
103.493963,100,447.462501
136.589401,100,450.764642
215.034738,100,454.675127
220.680954,100,458.222999
196.926308,100,461.57354
99.666399,100,465.264408
125.359143,100,468.758147
102.407353,100,473.537585
123.051321,100,478.042189
199.716988,100,482.138248
239.461196,100,486.728525
192.166422,100,490.346844
184.540688,100,493.77546
257.931242,100,497.603585
124.40344,100,500.983165
218.926811,100,504.151471
149.986349,100,508.077172
223.881195,100,511.913308
117.232274,21,512.595024
24.99,1,512.6375
178.985564,100,516.189227
199.210159,100,519.539748
138.735806,39,521.447007
199.764642,100,526.682355
170.489982,100,530.652369
248.851375,100,534.970257
216.584011,100,539.047533
307.628502,100,543.137999
