#{"t_start": 1655911271.5388641, "env_id": "IK-Gazebo-v0"}
r,l,t
61.094349,1,4.631223
11.926119,1,4.736674
107.014162,1,4.809026
112.886688,1,4.877061
7.815678,1,4.961297
57.903278,1,5.027655
9.847904,1,5.086153
5.922301,1,5.145085
69.966254,1,5.199062
800.465774,1,5.260613
7.870314,1,5.341829
43.779617,1,5.388098
93.704344,1,5.468654
30.800242,1,5.515703
103.087906,1,5.572519
15.511031,1,5.659034
28.566766,1,5.726923
87.289265,1,5.776083
85.27619,1,5.827765
7.250163,1,5.876583
89.099503,1,5.925985
77.808071,1,5.987583
30.813945,1,6.037498
281.262179,1,6.09798
57.864854,1,6.144778
31.783421,1,6.192851
299.813385,1,6.249575
42.482501,1,6.305144
13.11014,1,6.368067
91.835075,1,6.421143
148.521747,1,6.48044
12.126658,1,6.533939
12.409486,1,6.637985
42.740027,1,6.699592
187.260663,1,6.79961
92.449705,1,6.849094
271.982632,1,6.909052
8.611661,1,6.992715
7.429321,1,7.097848
835.669115,1,7.158512
39.028345,1,7.220149
33.113925,1,7.268042
312.402238,1,7.345105
21.593694,1,7.398293
69.154182,1,7.452643
110.084489,1,7.506994
1111.325746,1,7.554767
81.823645,1,7.61781
11.45212,1,7.689946
64.079112,1,7.768135
343.806234,1,7.819885
27.378922,1,7.873363
5.97306,1,7.944922
115.603606,1,7.993672
148.832737,1,8.070563
167.998461,1,8.14388
76.261401,1,8.203577
38.55585,1,8.256765
1138.944633,1,8.308657
58.867268,1,8.358888
124.212043,1,8.412234
139.722064,1,8.469578
191.94968,1,8.524255
9.835611,1,8.585984
4092.974381,1,8.658866
1867.694736,1,8.716198
341.452697,1,8.79467
112.624143,1,8.856118
289.549935,1,8.923492
43.255833,1,8.986607
127.610281,1,9.045248
77.664939,1,9.100123
1063.306449,1,9.154006
57.316947,1,9.207774
13.940815,1,9.269625
151.582902,1,9.322596
257.969352,1,9.38579
81.310109,1,9.44652
307.826006,1,9.50775
12.714289,1,9.567676
139.980489,1,9.631998
230.621612,1,9.695739
18.250833,1,9.754494
87.097574,1,9.801742
9.075349,1,9.880214
128.7628,1,9.95008
60.412862,1,10.028972
53.386801,1,10.092874
29.530212,1,10.152493
7.008004,1,10.257632
48.841833,1,10.323251
24.371029,1,10.379776
2176.052517,1,10.442362
