#{"t_start": 1656155479.5771115, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
1.203959,5,4.122751
1.241002,5,4.473444
1.336938,4,4.767087
-0.75625,8,5.273943
0.369061,4,5.566832
-0.709381,4,5.860487
0.305892,5,6.238504
-0.734937,6,6.695628
1.18246,16,7.848474
1.227861,6,8.269751
1.272907,7,8.796795
1.325436,4,9.108093
-0.760908,11,9.900681
1.283728,3,10.120381
-0.886632,14,11.177225
1.242624,7,11.645337
-0.67844,2,11.839889
1.255059,4,12.112011
1.308661,5,12.439815
-0.678344,5,12.80509
1.27008,4,13.132689
-0.672155,4,13.403615
1.333027,4,13.67993
1.294155,6,14.114022
1.257294,3,14.343657
1.257027,3,14.5551
1.282172,5,14.89869
1.267481,3,15.144214
-0.700562,7,15.684014
1.193373,5,16.145322
-0.735801,9,16.821172
1.212342,8,17.3712
-0.723157,7,17.864589
-0.921595,12,18.630872
1.264243,4,18.919377
1.242066,4,19.198147
1.256112,4,19.487483
1.241148,7,19.961658
0.220884,5,20.320811
1.201066,9,20.915767
-0.678247,5,21.265435
1.326711,4,21.588186
1.108354,15,22.624405
1.324218,5,23.052744
1.311426,6,23.471045
1.344799,5,23.832649
1.249033,4,24.140465
1.342015,9,24.732656
1.335695,7,25.182235
-0.679617,5,25.524552
1.280832,5,25.863196
-0.842235,5,26.207934
-1.834849,12,27.000286
1.258745,3,27.215973
1.336731,4,27.511434
1.279793,6,27.957882
1.298306,4,28.258116
1.299343,9,28.830829
1.268327,5,29.218076
1.307144,5,29.56963
1.321469,5,29.957449
1.275903,6,30.349584
1.255084,4,30.620302
-0.69028,6,31.061646
1.113972,12,31.787232
1.170448,8,32.313484
1.267938,6,32.698002
-0.791928,8,33.19879
1.202893,8,33.728323
1.269392,3,33.957277
1.302559,5,34.302289
1.219342,7,34.772428
1.255395,6,35.213748
1.269462,5,35.573141
1.383546,5,35.905343
-0.728307,8,36.423933
1.311052,4,36.693499
1.295859,3,36.917525
1.203447,8,37.441881
-1.00707,17,38.518025
-0.764569,9,39.1645
1.267324,3,39.374696
1.265769,3,39.613626
1.229098,6,40.049969
1.307646,3,40.275349
1.196741,5,40.624803
1.272958,7,41.083053
-1.031043,16,42.102292
1.239125,3,42.331482
-1.005493,16,43.300312
1.30063,5,43.628642
1.224597,3,43.841205
1.15965,10,44.512527
1.261236,3,44.729382
1.21833,4,45.000847
-0.690627,6,45.379081
1.226738,12,46.158745
1.23964,4,46.441514
-0.884759,12,47.191926
1.214005,6,47.618567
1.21699,5,47.996521
1.200918,5,48.451502
1.288082,3,48.724471
1.239314,5,49.147962
1.247904,4,49.511812
1.250052,6,49.941387
-0.931582,14,51.036375
1.096677,14,52.088598
1.247231,7,52.604805
1.218341,10,53.448401
1.237365,5,53.897925
1.277866,7,54.389797
1.262356,3,54.636132
1.244108,7,55.133366
1.189775,8,55.684128
1.327025,7,56.17198
1.222912,5,56.554861
1.290454,7,57.144415
-0.867799,12,57.958774
1.224895,3,58.190182
1.314445,6,58.600304
1.233773,3,58.839796
1.217309,4,59.171522
1.294132,8,59.762599
1.230314,4,60.040801
1.280517,4,60.321734
0.284168,9,61.006039
1.251803,5,61.364323
1.24856,4,61.658844
1.24703,6,62.10644
1.151273,10,62.81028
-0.760373,10,63.489269
1.311177,8,64.094255
1.195602,6,64.526093
1.323462,6,64.955159
