#{"t_start": 1655729297.9973848, "env_id": "IK-Gazebo-v0"}
r,l,t
-1.064707,100,6.119306
-0.996924,100,9.41043
-1.05292,100,12.767407
-1.004831,100,16.252378
-1.015573,100,19.571754
-0.992374,100,23.036333
-1.009156,100,26.48082
-0.987314,100,30.118451
-1.007707,100,33.640692
-0.950186,100,37.219714
-1.077902,100,40.854032
-1.017727,100,44.44442
-0.980923,100,47.971822
-1.028477,100,51.917972
-1.079386,100,55.859695
-1.074522,100,59.588902
-0.973827,100,63.223177
-1.090602,100,66.70722
-1.137208,100,70.09902
-0.933856,100,73.48164
-0.955021,100,76.808738
-0.995212,100,80.075623
-1.032683,100,83.491202
-0.9612,100,86.968616
-1.025033,100,90.283126
-0.933386,100,93.552631
-1.186074,100,96.937909
-1.031689,100,100.164503
-1.029787,100,103.452864
-0.849584,100,106.666492
-1.092231,100,109.978704
-0.873434,100,113.216099
-0.946857,100,116.563475
-1.029077,100,119.93315
-0.93644,100,123.1873
-1.002831,100,126.537994
-1.045335,100,129.754162
-1.001721,100,133.190379
-1.04472,100,136.666462
-1.051412,100,140.137225
-1.066702,100,143.470304
-0.893113,100,146.874725
-0.92736,100,150.215923
-1.060771,100,153.711483
-1.060797,100,157.051967
-0.980354,100,160.510675
-1.140135,100,163.904307
-1.085002,100,167.251374
-1.045445,100,170.614141
-0.957744,100,174.040691
-0.883092,100,177.279038
-0.947914,100,180.543315
-0.959791,100,183.873176
-0.98983,100,187.311697
-0.871618,100,191.157574
-0.847736,100,195.185918
-0.99347,100,198.565113
-1.075645,100,202.323987
-1.162287,100,205.712126
-0.962489,100,208.974109
-1.052453,100,212.477138
-1.044037,100,216.497211
-0.980641,100,220.175806
-1.038196,100,224.59527
0.451117,74,227.1814
-0.954201,100,231.161517
-1.114731,100,234.723657
0.991208,11,235.106214
-1.070554,100,238.619136
-1.020905,100,242.261688
-0.912867,100,245.749545
-0.954664,100,249.630663
-1.111681,100,253.393315
-1.048522,100,257.335193
-1.12568,100,260.991345
-0.931772,100,264.437264
-1.019054,100,268.117598
-0.953776,100,271.785952
-1.049101,100,275.418499
-0.93472,100,279.089973
-1.029837,100,282.659536
-1.037465,100,286.442458
-1.048495,100,290.133159
-1.019189,100,293.611311
-1.006925,100,297.457656
-1.012041,100,301.132267
-1.033205,100,304.78052
-0.964275,100,308.498046
-0.983138,100,312.059777
-0.976538,100,315.787327
-0.95581,100,319.599007
-1.024564,100,323.156877
0.718315,41,324.503857
-0.924752,100,328.345434
-0.994947,100,332.39317
-0.983807,100,336.084717
-1.021159,100,339.718581
-1.040999,100,343.598746
-1.013345,100,347.205019
-1.004856,100,350.925483
-0.989874,100,354.745428
-0.955964,100,358.602249
-1.023832,100,362.561831
-1.015581,100,366.705017
-1.00494,100,370.675611
-0.827001,100,374.635104
-0.878093,100,378.64589
-0.979611,100,382.887216
-0.927789,100,386.804505
-1.02986,100,390.632188
1.122119,2,390.725145
-0.83858,100,394.724393
-0.880099,100,398.408334
-1.04359,100,402.165405
0.429852,67,404.758384
-1.002885,100,408.489903
-1.023571,100,412.169871
-1.052874,100,416.142726
-1.062465,100,420.222877
-0.929082,100,424.571084
-1.094932,100,428.225923
-0.936276,100,431.956721
-1.031679,100,435.890244
-1.015231,100,440.145289
-0.97398,100,444.410772
-0.997593,100,448.00141
-1.081386,100,451.80618
-1.023544,100,455.367701
-0.915242,100,459.003761
-1.008159,100,462.639192
-0.974846,100,466.409095
-0.924158,100,470.053345
-0.941302,100,473.797887
-0.933896,100,477.209627
-1.052163,100,480.792249
-1.021832,100,484.526838
-0.910946,100,488.062659
-0.956511,100,491.923083
-0.943211,100,495.608387
-0.996137,100,499.301639
-1.049716,100,503.19224
-1.011443,100,506.838785
-0.957622,100,510.542787
-1.027459,100,514.059632
-1.047462,100,517.741022
-1.119881,100,521.419504
-1.058834,100,525.217411
-0.964632,100,529.031963
-0.964591,100,532.77184
-1.040487,100,536.324959
-1.063557,100,539.984801
-1.031054,100,543.574026
-1.009204,100,547.125695
-1.056791,100,550.550113
-1.064138,100,554.412328
-1.020629,100,558.037471
-1.000976,100,562.024307
-0.974179,100,565.786354
-1.125455,100,569.910355
-1.138782,100,574.349321
-0.996274,100,578.607086
-1.03703,100,582.381263
-0.943811,100,586.697765
-0.840588,100,591.029171
-1.092808,100,595.25537
-0.979799,100,598.742515
-0.968345,100,602.302737
-1.032461,100,605.931692
-1.193848,100,609.337493
-0.961248,100,613.095489
-1.060461,100,616.749483
-0.956173,100,620.234759
-0.976515,100,623.738226
-1.136515,100,627.186391
-0.951192,100,631.225848
-0.94606,100,634.768328
-1.003097,100,638.378477
-1.029226,100,642.031075
-1.034972,100,645.863236
-1.059197,100,649.973443
-1.058489,100,653.720216
-1.049837,100,657.21986
0.439845,72,659.715294
-0.990506,100,663.376844
-0.946854,100,667.111325
-0.993796,100,670.576514
-1.014077,100,674.22142
-0.954898,100,677.874901
-1.114715,100,681.373623
-0.918044,100,685.149957
-1.106932,100,688.65782
-1.015702,100,692.2496
-0.945768,100,695.718884
-0.970732,100,699.391951
-0.940841,100,702.757148
-1.194391,100,706.17893
-1.087853,100,709.52116
-1.101294,100,713.174659
-0.972322,100,716.852315
-0.969101,100,720.157408
-1.048197,100,723.59673
-0.911267,100,727.087485
-1.063241,100,730.58852
-1.015256,100,734.02611
-0.992879,100,737.56935
-0.950884,100,740.926825
-1.077776,100,744.585544
-1.103257,100,748.047326
-1.111245,100,751.582186
-1.016522,100,755.027573
-1.060735,100,758.57344
-1.071675,100,762.169095
-0.989515,100,765.785945
-1.105133,100,769.151296
-1.055463,100,772.442774
-0.982751,100,775.887865
-0.914222,100,779.31756
-1.046895,100,782.819469
-1.0864,100,786.303423
-0.963794,100,789.734535
-0.938563,100,793.15201
-0.935883,100,796.717311
-1.089893,100,800.047818
-0.991727,100,803.542812
-0.939309,100,807.018226
-0.990196,100,810.432818
-0.989427,100,813.894428
-0.97397,100,817.351305
-1.058948,100,820.847909
-1.067992,100,824.290508
-0.96483,100,827.818895
-1.002399,100,831.277484
-1.056361,100,834.814956
-0.996199,100,838.306505
-1.129415,100,841.682027
-0.998496,100,845.212805
-0.960413,100,848.845545
-0.994456,100,852.291961
0.791036,35,853.981457
-1.119422,100,858.013427
-1.003567,100,861.761895
-1.159149,100,865.366958
-0.838139,100,869.337589
-1.012093,100,873.123743
-0.981688,100,877.389096
-1.046057,100,882.129987
-1.067053,100,886.685309
-0.953749,100,890.964027
-0.922263,100,895.083145
-0.988806,100,898.734328
-0.954287,100,902.826821
-0.926555,100,907.06324
-0.97519,100,911.281366
-1.016345,100,915.29816
-1.017848,100,919.67538
-0.884641,100,923.528396
-1.061314,100,927.62922
-1.037676,100,931.455347
-1.020144,100,935.279821
-1.012537,100,939.009496
-1.035576,100,942.746549
-1.008766,100,946.336208
-0.889063,100,950.956451
-1.123262,100,955.879516
-1.093579,100,960.559637
-0.930043,100,965.472186
-0.940602,100,970.416078
-0.98696,100,975.910573
-0.994713,100,980.980234
-0.952691,100,985.902714
-0.942592,100,989.899892
-0.897715,100,993.76635
-1.101323,100,997.81672
-1.057144,100,1001.759263
-1.021691,100,1005.368042
-0.916528,100,1008.812857
-1.03328,100,1012.847047
-0.966201,100,1016.5659
-0.942654,100,1020.689588
-0.942172,100,1024.636891
-0.988724,100,1028.687216
-0.937261,100,1033.25663
-1.075806,100,1037.673775
-1.027157,100,1041.76506
-1.011462,100,1045.673386
-0.945918,100,1049.352952
-1.117923,100,1053.023589
-0.998237,100,1056.617506
-1.014231,100,1060.261986
-1.047492,100,1064.072346
-1.039307,100,1068.063405
-1.012185,100,1071.910402
-0.988788,100,1076.530156
-1.135843,100,1082.106711
-1.10341,100,1086.095143
-1.052907,100,1090.646412
-1.079606,100,1094.731027
-1.036833,100,1098.834202
-0.968457,100,1102.795951
-0.978682,100,1106.620694
0.872642,35,1107.849022
-1.022645,100,1112.027128
0.950402,20,1112.757283
-1.039082,100,1116.534887
-0.96766,100,1120.28174
-1.078463,100,1124.267729
-0.913081,100,1127.983283
-1.051323,100,1131.570326
-0.987981,100,1135.249788
-1.009826,100,1138.740616
-0.993095,100,1142.137215
-0.982886,100,1145.580122
-0.960516,100,1149.079201
-0.966444,100,1152.461835
-0.958184,100,1156.097945
-1.010135,100,1159.681595
-1.107886,100,1163.047381
-1.072131,100,1166.475473
-0.908972,100,1169.793011
-0.970914,100,1173.268984
-0.99034,100,1176.657561
-0.935116,100,1180.243054
-0.999667,100,1183.641192
-1.044712,100,1187.033935
-1.098982,100,1190.392623
-1.135986,100,1193.723079
-1.091799,100,1197.229589
-0.923651,100,1200.522083
-0.996693,100,1204.003132
-0.974213,100,1207.423333
-1.0175,100,1210.897895
-0.963968,100,1214.245678
-1.091283,100,1217.642834
-1.075218,100,1221.046482
-0.991892,100,1224.472775
-1.081014,100,1227.897066
-1.035851,100,1231.291281
-0.955778,100,1234.681617
-0.949837,100,1237.974662
-1.036705,100,1241.331887
-0.92546,100,1244.639964
-1.014896,100,1248.157429
-0.968237,100,1251.721751
-1.050427,100,1255.074052
-0.887212,100,1258.361495
-0.986097,100,1261.796368
-0.941164,100,1265.228407
-1.038699,100,1268.639158
-1.040417,100,1271.976234
-1.049546,100,1275.339278
-1.102742,100,1278.900142
-1.086942,100,1282.377835
-0.894828,100,1285.627198
-0.929229,100,1288.981272
-0.974134,100,1292.363115
-0.968657,100,1295.784488
-0.918718,100,1299.304461
-1.133686,100,1302.629547
-0.964351,100,1306.069539
-1.030643,100,1309.498749
-1.086571,100,1312.820444
-1.033621,100,1316.241449
-1.142006,100,1319.638768
-1.061302,100,1322.892316
-1.086381,100,1326.240899
-0.988579,100,1329.706516
-0.97426,100,1333.081615
-1.088311,100,1336.512954
-0.992551,100,1340.062136
-1.108459,100,1343.505726
-1.084469,100,1346.890934
-1.0462,100,1350.242922
-0.897454,100,1353.550139
-1.014481,100,1356.984944
-0.955923,100,1360.274187
-1.030536,100,1363.708263
-1.033514,100,1367.117916
-0.886329,100,1370.472
-0.979771,100,1373.830082
-1.072524,100,1377.168959
-1.016989,100,1380.524065
-1.062782,100,1383.930483
-0.987233,100,1387.278793
-1.00109,100,1390.531271
-1.024216,100,1393.881912
-1.106493,100,1397.264152
-1.12067,100,1400.59545
-0.982913,100,1403.889077
-1.066827,100,1407.247706
-1.001764,100,1410.684394
-1.049674,100,1414.269558
-1.012742,100,1418.076454
-0.963061,100,1421.399943
-1.083712,100,1424.78787
-1.098521,100,1428.162034
-1.011247,100,1431.449858
-1.058279,100,1434.875723
-1.02681,100,1438.118238
-1.075535,100,1441.437746
-1.106309,100,1444.83634
-0.998831,100,1448.120075
-0.975612,100,1451.436349
-1.01628,100,1454.718874
-1.060348,100,1458.010729
-0.989845,100,1461.554132
-1.071811,100,1464.937235
-0.996505,100,1468.266117
-0.874888,100,1471.641269
-0.987208,100,1474.996337
-1.034149,100,1478.339184
-0.995882,100,1481.727304
0.521997,64,1483.825844
-1.107537,100,1487.214215
-1.049361,100,1490.615347
-0.999097,100,1493.938409
-1.008724,100,1497.206836
-1.088737,100,1500.672276
-1.047653,100,1504.004865
-1.056654,100,1507.332669
-1.048962,100,1510.614537
-1.04265,100,1513.892515
-0.903343,100,1517.257
-0.945043,100,1520.647985
-0.990199,100,1523.958579
-0.888038,100,1527.292031
-1.077549,100,1530.689394
-0.935915,100,1533.860745
-1.082421,100,1537.201031
-0.971775,100,1540.497519
-1.07366,100,1543.801767
-0.827409,100,1547.153037
-0.969366,100,1550.462302
-1.0794,100,1553.808966
-1.030945,100,1557.2555
-0.924118,100,1560.595472
-0.988555,100,1564.0158
-1.097018,100,1567.287548
-0.887012,100,1570.649612
-1.070814,100,1573.946727
-0.99648,100,1577.18114
-0.96519,100,1580.493567
-0.956,100,1583.757905
-1.116484,100,1587.224412
-1.098374,100,1590.571309
-0.867663,100,1593.832786
-0.949999,100,1597.089465
-1.034295,100,1600.303953
-1.023986,100,1603.623427
-0.988542,100,1606.817211
-1.016551,100,1610.185033
-1.013921,100,1613.377022
-1.024679,100,1616.661836
-1.088444,100,1619.993717
-1.051414,100,1623.345078
-1.161089,100,1626.506007
-0.997712,100,1629.868816
-0.964273,100,1633.191431
-1.033501,100,1636.586648
-0.969336,100,1640.041024
-0.870486,100,1643.241264
-1.05804,100,1646.477921
-1.017122,100,1649.716616
-0.996576,100,1653.003591
-0.998219,100,1656.314951
-1.113418,100,1659.529728
-0.907655,100,1662.932787
-0.97247,100,1666.3689
-0.944612,100,1669.60748
-1.107274,100,1672.755109
-0.954565,100,1676.095203
-1.06653,100,1679.402784
-1.02244,100,1682.669581
-1.026207,100,1685.930542
-1.067541,100,1689.269475
-1.046061,100,1692.706623
-1.108395,100,1696.02224
-1.04973,100,1699.292375
-0.985829,100,1702.705916
-0.841704,100,1706.083074
-0.94499,100,1709.479822
-1.042934,100,1713.084972
-1.027301,100,1716.478079
-1.046222,100,1719.855871
-1.122506,100,1723.19472
-1.149674,100,1726.549068
-0.961788,100,1729.931199
-0.977432,100,1733.30629
-1.030559,100,1736.559974
-0.94793,100,1740.010998
-0.977255,100,1743.284614
-1.026034,100,1746.515744
-0.970229,100,1749.88193
-1.04067,100,1753.090005
-1.067141,100,1756.452966
-1.045789,100,1759.968853
-0.89889,100,1763.380332
-0.994738,100,1766.631279
-1.022732,100,1769.883586
-1.048625,100,1773.255679
-0.804007,100,1776.521202
-0.983868,100,1779.90729
-1.08515,100,1783.252775
-0.878621,100,1786.464029
-1.046465,100,1789.781945
-0.945799,100,1793.051807
-0.889213,100,1796.387298
-1.019499,100,1799.759816
-0.981748,100,1802.967129
-0.924027,100,1806.424501
-1.000339,100,1809.59738
-1.02113,100,1812.990617
-1.152217,100,1816.203089
-1.01747,100,1819.475142
-1.018138,100,1822.896478
