#{"t_start": 1655906689.4083228, "env_id": "IK-Gazebo-v0"}
r,l,t
14.660286,1,4.328664
11.840624,1,4.389937
10.957728,1,4.445579
11.82003,1,4.505459
7.698359,1,4.563602
9.821567,1,4.618255
7.32307,1,4.680995
5.888253,1,4.742022
13.356492,1,4.797322
18.728559,1,4.849805
7.783495,1,4.907937
9.475297,1,4.959987
13.932027,1,5.012674
8.017249,1,5.065112
13.151958,1,5.124373
15.228855,1,5.17855
8.352702,1,5.238087
11.90853,1,5.291268
10.020582,1,5.341135
6.103559,1,5.393663
12.32768,1,5.454357
10.755291,1,5.510652
8.001351,1,5.558815
17.58946,1,5.613667
12.348824,1,5.680125
9.526343,1,5.727221
16.200429,1,5.782545
13.372787,1,5.85128
12.746691,1,5.90468
13.941202,1,5.971284
14.495531,1,6.020196
6.916987,1,6.069396
12.220501,1,6.149223
9.558163,1,6.205143
16.606113,1,6.259232
14.847003,1,6.317091
18.316292,1,6.366122
8.56086,1,6.425452
7.4129,1,6.489057
18.409644,1,6.536718
10.05371,1,6.594795
8.224133,1,6.65365
16.091001,1,6.715323
6.71276,1,6.766468
10.026011,1,6.822565
11.880091,1,6.876559
13.175946,1,6.936767
13.21207,1,6.990868
11.174762,1,7.049123
9.71069,1,7.106689
14.785385,1,7.158956
8.763734,1,7.222157
5.879928,1,7.287005
14.172458,1,7.346627
13.840791,1,7.401618
13.421667,1,7.450743
10.736451,1,7.505719
8.986738,1,7.560438
19.843902,1,7.62024
10.053621,1,7.67804
11.148998,1,7.735064
12.321556,1,7.790307
14.056043,1,7.852705
9.606756,1,7.92222
27.805831,1,7.976651
24.086185,1,8.032832
21.418982,1,8.085318
23.95764,1,8.135592
22.519394,1,8.191545
11.557553,1,8.243801
11.136361,1,8.30112
11.325151,1,8.366464
23.992422,1,8.422033
11.275145,1,8.486246
5.985999,1,8.541312
15.245033,1,8.605169
13.668983,1,8.661729
12.412802,1,8.717798
18.699324,1,8.771226
6.921766,1,8.830563
13.972212,1,8.884887
15.743591,1,8.934117
8.011021,1,8.988272
13.001854,1,9.049794
8.935502,1,9.105342
14.432136,1,9.157558
10.250567,1,9.209842
8.395962,1,9.262483
11.954582,1,9.316802
6.90461,1,9.376376
9.33269,1,9.427584
9.666065,1,9.486772
25.350756,1,9.538502
12.31448,1,9.597118
8.901952,1,9.674459
11.911154,1,9.741139
12.420403,1,9.800522
9.859375,1,9.860441
13.626073,1,9.934613
7.667846,1,9.98972
16.287839,1,10.086155
13.425161,1,10.159144
17.26884,1,10.227509
10.94772,1,10.302777
16.666548,1,10.357252
12.739634,1,10.411186
6.910273,1,10.475552
21.574245,1,10.530592
17.613524,1,10.583061
18.938472,1,10.64512
27.201705,1,10.704291
19.100585,1,10.759145
13.489973,1,10.823739
14.210564,1,10.883185
26.796129,1,10.948711
11.563606,1,11.02615
21.510714,1,11.087653
14.137132,1,11.14216
8.159991,1,11.200907
9.75286,1,11.276803
14.320573,1,11.365517
9.892826,1,11.428263
10.446067,1,11.485103
10.19053,1,11.561018
8.277612,1,11.654775
9.69328,1,11.715852
14.16024,1,11.765842
21.098049,1,11.84135
9.900499,1,11.92772
18.140884,1,11.985044
8.148276,1,12.045759
14.371152,1,12.13775
16.851043,1,12.239697
21.213624,1,12.327782
7.74088,1,12.419494
5.507851,1,12.488879
11.66342,1,12.575836
8.072591,1,12.659842
15.120886,1,12.742399
12.894683,1,12.813841
9.117807,1,12.884963
12.945304,1,12.958761
8.547152,1,13.030375
8.093015,1,13.092923
8.600848,1,13.146302
11.989965,1,13.243885
14.353335,1,13.324453
11.310216,1,13.376736
10.06181,1,13.473458
12.819292,1,13.570338
12.774906,1,13.624379
13.202606,1,13.68156
8.841561,1,13.751085
10.725294,1,13.820282
14.01441,1,13.876555
10.417018,1,13.936848
11.592166,1,14.004042
9.16611,1,14.061468
13.36073,1,14.132638
26.508249,1,14.18735
8.848473,1,14.243823
11.310383,1,14.307673
6.626378,1,14.382624
12.550762,1,14.459339
8.530769,1,14.538583
11.195823,1,14.606442
7.845058,1,14.666414
8.059792,1,14.747534
19.987084,1,14.80824
14.789009,1,14.883423
10.237696,1,14.942414
11.292687,1,15.026321
9.278128,1,15.091355
10.632685,1,15.149236
11.850235,1,15.203968
13.169184,1,15.260286
7.646121,1,15.325612
14.70491,1,15.415567
22.440652,1,15.480851
13.022525,1,15.532321
11.95815,1,15.582892
26.329668,1,15.635864
25.094331,1,15.713044
9.778158,1,15.801111
23.268683,1,15.862572
16.95218,1,15.922585
8.310931,1,15.979848
7.247763,1,16.039062
8.343272,1,16.128519
15.108128,1,16.201833
16.261426,1,16.2626
7.078319,1,16.320021
11.656775,1,16.377439
13.23119,1,16.440893
19.84007,1,16.519862
10.467312,1,16.601383
14.077684,1,16.655647
13.249122,1,16.727058
8.818523,1,16.788153
9.549606,1,16.854347
9.47915,1,16.905406
20.027567,1,16.95574
9.968835,1,17.021106
13.538091,1,17.081296
16.663117,1,17.145471
22.506863,1,17.219626
9.952001,1,17.280592
12.155354,1,17.356738
20.001795,1,17.426475
12.750818,1,17.483906
9.592204,1,17.53701
8.109117,1,17.592911
8.62891,1,17.65836
11.324067,1,17.715567
11.586236,1,17.763181
6.727067,1,17.818726
9.696078,1,17.870867
7.062464,1,17.924808
14.581513,1,17.974467
6.29321,1,18.02825
6.92241,1,18.081068
10.654333,1,18.14052
8.321647,1,18.199206
14.453948,1,18.254179
8.225658,1,18.305556
6.057913,1,18.365991
9.689537,1,18.416761
9.159945,1,18.467736
18.32941,1,18.52135
20.382431,1,18.570487
23.626795,1,18.631996
8.675291,1,18.683856
19.140216,1,18.732501
8.319083,1,18.783293
11.231076,1,18.84179
8.379647,1,18.898822
19.027578,1,18.969718
15.944341,1,19.059391
25.212866,1,19.139554
9.014241,1,19.190739
19.055114,1,19.248144
17.121056,1,19.311867
18.058227,1,19.363217
6.70143,1,19.415811
8.78367,1,19.502448
9.862404,1,19.600149
20.103507,1,19.648828
9.137032,1,19.699666
7.523735,1,19.751748
14.342834,1,19.817811
11.609333,1,19.874067
9.449657,1,19.938333
6.081412,1,19.988339
8.182461,1,20.040382
9.817234,1,20.092818
26.645308,1,20.148101
10.811322,1,20.203464
11.478404,1,20.257458
9.950292,1,20.32145
21.204539,1,20.385659
19.646022,1,20.447251
8.267523,1,20.503566
12.025638,1,20.570364
8.355066,1,20.62423
20.000743,1,20.67328
15.818961,1,20.727512
7.160052,1,20.778295
10.654337,1,20.827148
6.740329,1,20.877117
16.780878,1,20.937189
7.453836,1,20.986774
12.181551,1,21.039895
11.088277,1,21.092708
11.569559,1,21.142338
14.399022,1,21.233121
10.613525,1,21.312962
13.464287,1,21.362609
12.599034,1,21.414486
8.171693,1,21.479296
13.552776,1,21.538569
17.624782,1,21.60084
13.267203,1,21.655679
8.228786,1,21.71072
12.664612,1,21.767472
20.109661,1,21.85569
10.329859,1,21.91214
18.1505,1,21.962105
8.573966,1,22.014896
9.484662,1,22.066437
17.594844,1,22.125638
6.507284,1,22.180144
12.838112,1,22.243473
18.499893,1,22.324246
14.509936,1,22.381458
10.344072,1,22.430205
9.633558,1,22.481409
6.41584,1,22.551378
9.653411,1,22.622108
15.990517,1,22.686431
13.016562,1,22.739172
21.243927,1,22.79039
10.261251,1,22.846692
29.462576,1,22.907466
13.726227,1,22.957456
17.563007,1,23.012771
11.495578,1,23.06199
13.920179,1,23.114668
12.09462,1,23.166924
9.827525,1,23.218493
10.510575,1,23.280646
6.871359,1,23.328493
23.067503,1,23.378332
8.111804,1,23.430497
18.663875,1,23.482099
8.509829,1,23.532952
15.531551,1,23.594056
16.270179,1,23.647479
9.312305,1,23.69841
14.258424,1,23.749539
8.813929,1,23.801848
10.264386,1,23.851262
12.779723,1,23.903512
14.378014,1,23.952693
11.152101,1,24.003883
17.096654,1,24.052729
10.916115,1,24.103219
21.767034,1,24.153272
18.830825,1,24.213207
12.885428,1,24.264678
22.405855,1,24.316123
10.209477,1,24.38525
14.238722,1,24.442205
21.240859,1,24.500792
21.523079,1,24.593514
15.511549,1,24.667905
9.73592,1,24.732147
13.856765,1,24.806855
18.044947,1,24.861564
11.811348,1,24.914365
12.064002,1,24.973963
12.993814,1,25.06101
16.377087,1,25.126534
10.425993,1,25.19315
18.431788,1,25.253707
6.703069,1,25.323348
11.553015,1,25.38531
10.003988,1,25.443035
17.080518,1,25.507215
14.790182,1,25.571751
7.150575,1,25.638524
12.94222,1,25.694697
12.533457,1,25.764865
11.341464,1,25.831178
8.812882,1,25.884641
15.31684,1,25.94046
9.985111,1,26.006399
8.591542,1,26.05961
15.059825,1,26.114122
14.75331,1,26.16629
7.06895,1,26.225426
8.142056,1,26.284002
27.29332,1,26.334385
