#{"t_start": 1655146846.8432205, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-11.059857,11,4.42948
-1.137749,14,5.011334
-0.987528,10,5.330395
-2.137557,4,5.511855
-0.883489,1,5.554868
-1.537172,36,7.147437
-0.727891,5,7.365856
-1.180371,4,7.495146
-8.237219,13,8.558565
-2.122158,9,8.821267
-1.02374,9,9.125586
-1.319657,20,9.832775
-1.027281,2,9.927226
-0.965149,5,10.166008
-0.895577,2,10.243983
-2.206221,2,10.411906
-2.179601,2,10.645593
-2.217863,1,10.759977
-1.045105,7,11.00988
-0.822323,5,11.220649
-1.000184,4,11.38856
-0.92353,24,12.239039
-1.002348,9,12.696919
-2.140272,66,15.397678
-1.504976,5,15.548298
-1.041297,6,15.843292
-1.773733,56,18.036399
-1.132634,7,18.334977
-0.892859,3,18.440241
-2.249186,2,18.735554
-1.973603,30,19.992674
-0.881256,6,20.215646
-0.831945,1,20.2609
-0.98785,4,20.448346
-1.07829,1,20.491034
-0.966794,3,20.603562
-1.218921,11,21.07908
-1.001813,4,21.244113
-0.928726,4,21.424046
-2.114123,2,21.754986
-1.849574,2,21.974648
-1.008086,2,22.105117
-1.779536,11,22.692914
-1.049271,7,23.005375
-0.949071,1,23.057431
-2.003985,16,23.70785
-2.103316,2,24.761606
-1.080156,13,25.275627
-0.993494,9,25.607758
-0.961166,2,25.723277
-1.009837,5,25.909702
-1.055717,6,26.136211
-1.692923,2,26.239059
-1.356964,14,26.931169
-1.050604,3,27.025189
-0.833836,6,27.335666
-1.220883,6,27.574576
-1.083205,9,28.049311
-1.852273,42,29.888948
-1.111046,1,29.97701
-1.109196,14,30.681231
-0.918778,7,30.967167
-0.937661,4,31.215866
-1.040739,7,31.531754
-1.073841,15,32.052679
-1.198805,16,32.663331
-0.850148,9,33.143958
-0.984642,5,33.501068
-1.008643,1,33.552666
-1.035209,4,33.746484
-1.894128,1,33.783281
-1.068811,16,34.435439
-1.052581,1,34.472748
-1.332617,13,35.044409
-1.019831,2,35.126075
-0.844981,1,35.168076
-1.288022,15,35.848628
-1.338482,31,37.2147
-1.120276,18,38.036875
-0.961969,8,38.401855
-1.945976,2,38.7893
-2.193662,2,39.005074
-1.132562,6,39.298198
-1.767742,12,39.808701
-1.534296,42,41.562617
-1.508523,30,42.905274
-1.064563,2,42.988256
-1.106746,2,43.0882
-1.068016,1,43.131511
-1.973095,3,43.279454
-2.068843,2,43.359634
-1.189732,2,43.427884
-1.267661,13,43.928842
-1.086982,1,43.982065
-1.03191,4,44.136262
-0.760563,2,44.22333
-1.272107,13,44.761266
-1.195187,19,45.48843
-0.87994,1,45.541442
-1.337637,12,46.031764
-1.025412,2,46.11144
-1.526562,15,46.815124
-1.219945,20,47.564903
-1.104962,1,47.621783
-1.122161,11,48.209727
-0.972795,1,48.254164
-1.218051,8,48.649611
-0.973679,2,48.797007
-1.022822,9,49.255702
-0.91454,3,49.362988
-1.139681,8,49.664488
-1.438499,14,50.323138
-1.141253,1,50.363129
-1.053244,5,50.567622
-1.49474,38,52.039176
-0.934918,2,52.131841
-1.025426,2,52.236241
-1.183104,9,52.557079
-1.122371,7,52.87949
-1.140389,1,52.930236
-1.663192,66,55.747031
-1.068282,1,55.791304
-1.860723,51,57.920527
-0.985113,8,58.367596
-1.066066,4,58.509348
-0.973018,2,58.621198
-0.954816,2,58.70521
-0.983862,2,58.781519
-2.268895,2,58.87225
-1.070961,5,59.208821
-1.081585,9,59.580296
-0.931504,1,59.615097
-1.897586,9,60.192121
-1.184922,1,60.243532
-1.384225,12,60.895689
-1.250477,9,61.270467
-1.188736,1,61.301028
-1.359963,30,62.615165
-0.882599,6,63.004531
-1.236519,9,63.399572
-1.006272,12,63.857452
-0.999097,2,63.985703
-1.356209,7,64.297521
-0.944332,1,64.348949
-0.989686,3,64.490668
-1.176585,12,64.944354
-0.968033,8,65.398398
-0.912488,3,65.507825
-1.091909,21,66.316856
-1.077453,2,66.440649
-1.072911,2,66.579002
-1.387396,23,67.533844
-0.955184,1,67.580682
-0.959146,8,67.981084
-1.017196,7,68.37132
-2.518506,16,69.254977
-1.253468,11,69.820324
-1.16753,5,70.008569
-1.47674,15,70.696131
-1.171827,1,70.737441
-0.885309,10,71.138842
-1.731907,1,71.243016
-0.936304,1,71.299366
-0.898661,5,71.501096
-1.978226,4,72.094776
-0.973602,6,72.332083
-1.084164,8,72.6927
-1.113425,15,73.380466
-1.58358,54,75.752312
-1.071897,2,75.885257
-0.753216,1,75.919594
-0.825622,4,76.065331
-1.07226,11,76.624246
-1.14344,1,76.67425
-1.581414,48,78.990708
-1.375345,24,79.961765
-1.004894,1,80.004631
-1.298449,26,81.213908
-1.081812,4,81.392571
-1.087602,18,82.053506
-0.940071,7,82.268522
-0.934633,1,82.319878
-2.122928,84,87.253666
-1.19156,2,87.340248
-1.40539,2,87.858377
-1.116556,6,88.115968
-0.954448,1,88.15688
-0.989063,5,88.331948
-2.170097,2,88.570232
-1.526748,12,89.331285
-1.726873,11,89.989464
-0.967037,10,90.392834
-1.178504,1,90.4436
-1.013929,3,90.563838
-0.912375,8,90.996538
-0.756579,2,91.093434
-2.141114,48,93.271173
-1.234048,36,94.887425
-1.127957,2,94.985621
-0.874817,11,95.394206
-1.007554,8,95.75937
-0.932624,6,96.011554
-0.831554,10,96.406017
-0.832254,1,96.439111
-1.098357,16,97.266424
-0.937481,2,97.404706
-0.961585,2,97.563637
-0.825783,1,97.619322
-2.029436,25,98.852011
-1.272382,1,98.890278
-1.154242,9,99.195976
-1.028936,5,99.403165
-1.021351,2,99.488038
-0.982617,2,99.566207
-1.096847,7,99.823695
-0.975492,3,99.954037
-0.782242,2,100.041211
-0.959473,9,100.361173
-0.885917,2,100.481058
-0.899478,2,100.6105
-1.682954,41,102.517872
-1.379327,30,103.920681
-0.906723,4,104.061454
-1.030776,7,104.366695
-0.998815,11,104.829217
-1.458044,27,106.154163
-1.33105,14,106.596897
-1.096761,6,106.825014
-1.285389,18,107.628309
-0.878014,1,107.682696
-1.463092,18,108.676409
-2.11626,3,108.846872
-2.175275,1,109.157595
-1.870969,1,109.420878
-1.79965,1,109.55136
-1.108674,1,109.604422
-1.357542,6,109.886033
-1.909652,17,110.682231
-1.455157,15,111.417434
-0.906484,9,111.729638
-1.174468,6,111.955173
-1.239632,15,112.620739
-1.081656,8,112.947896
-0.970688,9,113.295052
-0.741504,3,113.422052
-2.226965,2,113.612272
-2.257788,1,113.757979
-1.883736,1,113.920799
-0.947631,1,113.972531
-1.144644,8,114.404916
-0.815909,2,114.522961
-1.23189,1,114.570424
