#{"t_start": 1655139703.9726653, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-0.959344,100,9.09221
-48.990891,100,15.643541
-37.109138,100,21.995271
-0.971962,100,28.377626
-82.044789,100,35.82215
-101.278431,100,58.440441
-93.177547,100,76.644705
-0.792523,100,86.016255
-100.809695,100,99.598473
-1.245663,100,103.437804
0.062351,21,104.397673
-63.098198,100,112.947961
-100.891348,100,128.284247
-0.961841,100,135.062441
-59.010362,100,147.665731
-0.535029,82,151.880385
-0.680946,100,167.138897
-0.889922,100,172.547946
-0.933774,100,178.134501
-0.930161,100,184.921875
-16.861412,100,191.753021
-40.015396,100,246.659221
-99.931636,100,326.270262
-1.448607,100,330.028572
-85.066401,100,349.548402
-0.948137,100,355.532141
0.070194,11,356.261863
-36.106759,100,365.758664
0.262052,8,366.163021
-2.255406,100,370.60322
-63.967856,100,379.110895
-99.983859,100,404.624434
-99.719872,100,421.589545
-58.004355,100,529.171937
-100.134128,100,605.240219
-99.138759,100,614.954665
-90.571228,100,622.449302
-4.601478,100,626.288551
-40.858318,100,631.822706
-100.121506,100,644.087528
-99.85377,100,696.860713
-59.475059,100,708.086151
-11.785024,100,712.921541
-16.943959,100,731.393614
-92.058102,100,796.298392
-91.789991,100,805.50997
