#{"t_start": 1656403633.6569636, "env_id": "IK-Gazebo-v0"}
r,l,t
-1.248852,100,7.76106
-1.506144,100,12.442965
-0.977917,100,16.750222
-1.28327,100,21.703882
-1.07467,100,25.683032
-0.905575,100,29.615852
-1.586691,100,33.479852
-1.134462,100,37.588961
-1.494591,100,41.608979
-1.32572,100,45.497718
-1.005957,100,49.324014
-0.941609,100,53.324881
-1.187949,100,57.449684
-1.087876,100,61.481058
-1.231593,100,65.383019
-0.94841,100,69.35023
-1.135361,100,73.922112
-1.343086,100,78.106544
-0.943257,100,82.570163
-0.947807,100,86.828268
-1.229389,100,91.302074
-1.072374,100,95.339951
-0.995433,100,99.133365
0.751641,45,100.860567
-1.241669,100,104.781933
-1.326004,100,108.661548
-1.168039,100,112.457228
-1.144606,100,116.594517
-1.006154,100,120.657365
0.75825,46,122.656207
-1.298985,100,126.853274
-1.197862,100,131.811335
-1.408517,100,136.327752
-0.913627,100,140.559771
-1.042788,100,145.556423
-1.203835,100,149.759572
-1.340531,100,153.673399
-1.267951,100,157.894006
-1.351243,100,162.263857
-1.063056,100,166.478997
-0.990436,100,171.014602
-1.491656,100,175.186372
-1.167516,100,179.081342
-1.213103,100,183.228198
-1.237149,100,186.989923
-1.048457,100,190.824473
-1.305833,100,195.042638
1.189244,5,195.23302
-1.602617,100,199.312003
-1.562459,100,203.392811
-1.092319,100,207.667562
-1.047033,100,211.498797
-0.989905,100,215.706778
-1.224731,100,219.405454
-1.551272,100,223.485641
-1.704094,100,227.309381
-1.084128,100,231.426456
-1.049475,100,235.453603
-1.089716,100,239.841397
-1.336597,100,243.97938
-1.647875,100,248.160829
-1.316394,100,252.701711
-1.00032,100,256.512292
-0.946396,100,260.860856
0.903314,26,262.01451
-1.078475,100,265.824599
-1.121278,100,269.730996
-1.092215,100,273.661144
-1.272811,100,277.334279
-1.133657,100,281.358633
-1.133342,100,285.479718
-0.928566,100,289.731566
-1.623562,100,293.663737
-1.21229,100,297.924677
-1.098813,100,302.511724
-1.153542,100,307.057827
-0.899662,100,311.585581
-1.481609,100,316.320247
-0.960065,100,320.855895
-1.021219,100,325.884052
-0.815917,100,329.801267
-1.203789,100,334.026306
-1.154735,100,337.88751
-1.244042,100,341.960456
-0.946864,100,346.188386
-0.96879,100,350.364262
-1.205263,100,354.247521
-0.807606,100,358.564076
-1.116208,100,362.702152
-1.152891,100,366.671313
-1.121416,100,371.05192
-1.296424,100,375.311126
-1.007959,100,379.418396
-1.166801,100,383.545162
-1.172972,100,387.749639
-1.134755,100,391.809421
-1.070465,100,396.101212
-0.935695,100,400.3372
-1.001819,100,403.793907
-1.36674,100,407.680146
-1.250259,100,411.641425
-1.108344,100,416.068376
0.860349,34,417.517714
-1.236035,100,421.740773
-1.383465,100,425.215679
-1.545452,100,429.715649
-1.358351,100,433.854007
0.473803,69,436.439736
1.101215,9,436.800593
-0.877691,100,440.521918
-0.920203,100,444.82474
-1.844756,100,449.071839
-0.966262,100,453.022933
-1.068822,100,457.294731
-1.124881,100,461.614378
-0.899621,100,465.989331
-1.17468,100,470.944243
0.585467,64,474.315427
-1.37504,100,479.099788
-1.202499,100,483.286433
-1.024256,100,487.771965
-1.024791,100,491.829254
-1.157703,100,495.984785
-0.960195,100,499.744994
-1.062843,100,503.93644
-1.3351,100,508.341399
-0.859199,100,512.422475
-1.589492,100,516.910012
-0.882882,100,521.249954
-1.705926,100,525.378094
-0.885994,100,530.03798
-1.441737,100,534.12849
-1.11176,100,538.330394
-1.057265,100,542.119053
-1.16683,100,546.407304
-1.528356,100,550.888487
-1.482576,100,555.445335
-0.872923,100,559.860849
-1.180624,100,564.465259
-1.068739,100,568.51926
-0.949686,100,572.806443
-1.399951,100,576.45273
-1.302359,100,580.930332
-1.280155,100,585.182428
-1.330774,100,589.572457
-1.133124,100,593.704128
-0.972931,100,597.655995
-0.929389,100,601.817165
-1.341285,100,606.109956
-1.104155,100,609.921017
-0.898383,100,614.31188
-1.103225,100,619.662433
-1.004221,100,624.563242
-1.021276,100,628.732625
-1.760003,100,632.825828
-1.080521,100,636.88122
-1.071844,100,641.198038
-1.006826,100,646.280409
-1.417936,100,650.971698
0.921935,23,651.971871
-0.938747,100,656.149391
-1.291996,100,660.389485
-1.033346,100,664.853742
-0.999251,100,668.996215
-1.081922,100,673.572013
-1.201129,100,677.665697
-0.975806,100,681.918949
-1.012305,100,685.77077
-1.112584,100,690.173669
-1.125374,100,693.979728
-1.032522,100,697.743648
-1.389688,100,702.021121
-1.049288,100,706.165108
-1.358145,100,710.469551
-1.159937,100,714.183359
-1.302648,100,718.550744
-1.165799,100,722.528599
-1.331735,100,727.172201
-1.542417,100,730.958422
-1.192501,100,735.374336
-1.310671,100,739.595031
-1.117059,100,743.77829
-1.34851,100,748.023314
-1.155517,100,751.816675
-1.159689,100,756.119153
-1.162864,100,760.752182
-1.232205,100,765.215045
-1.218745,100,769.789631
-1.320174,100,774.337708
-1.38541,100,778.294778
-1.256444,100,782.021735
-0.981313,100,786.038791
-0.88398,100,790.179015
-0.959265,100,794.273977
-1.872756,100,798.443524
-0.968841,100,802.88175
-1.239943,100,806.985915
-0.974105,100,810.454323
-1.148148,100,814.874779
-0.994741,100,819.054458
-1.319272,100,823.298503
0.402174,79,826.576424
-1.481291,100,830.459899
-1.105853,100,834.309856
-0.917927,100,838.402607
0.211598,96,842.482228
-1.027423,100,846.173734
-1.515734,100,849.732278
-1.102846,100,853.405606
-1.239785,100,858.06202
-1.090047,100,863.298506
-1.187286,100,867.197378
-1.226045,100,872.16732
-1.127729,100,876.595073
0.952611,31,878.007835
-1.418307,100,882.752352
-0.946392,100,886.300894
-1.320242,100,890.972214
0.884418,33,892.182691
-0.950355,100,896.211417
-1.010586,100,899.849281
-1.179993,100,903.854264
-1.080997,100,909.086735
-1.006055,100,913.909549
-1.068424,100,919.129375
-0.91393,100,923.583838
-0.967781,100,927.820179
-1.061416,100,932.241639
-1.46128,100,936.107367
0.570978,61,938.682398
-1.148752,100,942.65135
-1.036511,100,947.029596
-1.134843,100,951.188213
-0.977085,100,955.49342
-1.294195,100,959.94975
-1.076688,100,965.280388
-1.291396,100,969.638
-1.465613,100,973.533363
-1.065628,100,977.400478
-1.111328,100,981.875968
1.095869,11,982.368515
-1.092804,100,986.359439
-1.096765,100,990.852613
-0.924968,100,995.655004
-0.918202,100,1000.360384
-0.792439,100,1005.282259
0.952855,22,1006.074858
-1.134788,100,1010.711474
-1.247936,100,1015.307413
-1.698685,100,1019.711637
-1.390371,100,1023.64022
-0.902201,100,1028.147302
-0.844794,100,1032.866326
-1.007215,100,1037.082916
-1.217145,100,1041.724464
-1.067555,100,1046.36584
-1.099697,100,1050.601545
-0.949725,100,1054.948912
-1.429079,100,1059.380668
-1.71859,100,1063.815506
-1.286065,100,1067.686399
-0.913858,100,1071.830177
-1.065588,100,1075.322345
-1.074711,100,1079.497917
-0.905892,100,1083.441955
-0.912741,100,1087.266166
-0.884201,100,1091.5585
-1.185252,100,1095.780507
-0.973026,100,1100.534477
-1.624446,100,1104.404465
-0.859874,100,1109.735237
-1.088923,100,1114.044239
-0.998237,100,1119.633315
-1.111809,100,1124.040693
1.011551,21,1124.908788
-1.104326,100,1128.996158
0.838008,39,1130.279172
-0.872712,100,1134.478318
-0.899322,100,1139.457839
-1.016507,100,1145.171734
-1.176216,100,1149.734771
-1.116176,100,1153.916688
-0.833984,100,1158.304522
-0.960083,100,1163.111478
-1.027098,100,1166.749728
-1.318956,100,1171.598298
-1.124634,100,1174.993739
-1.153858,100,1179.455378
-1.024499,100,1184.287165
-0.954926,100,1188.353198
-1.07127,100,1192.879172
-0.958151,100,1196.669334
-0.920765,100,1200.561006
-1.044828,100,1204.049431
-1.073409,100,1208.08669
-1.060859,100,1212.524936
-0.734703,100,1217.044711
-1.279004,100,1221.603022
-0.891927,100,1225.528855
-1.046997,100,1229.941411
-1.109898,100,1233.675453
-1.111587,100,1238.054296
-1.282845,100,1241.997991
-1.054989,100,1245.533006
-1.161991,100,1249.909064
-0.880597,100,1254.133569
-1.354332,100,1258.828465
0.386141,86,1261.952407
-1.094307,100,1265.677947
-0.883294,100,1269.722745
-1.152165,100,1275.328496
-1.21596,100,1279.554992
-0.936279,100,1285.270078
-1.014154,100,1291.555229
-0.874091,100,1295.498888
-1.203285,100,1299.605531
-1.136381,100,1303.643602
-1.170562,100,1308.115966
-1.074092,100,1312.451366
1.192804,11,1313.054507
-1.006924,100,1318.026353
-1.198209,100,1322.321057
-1.020757,100,1327.437786
-1.169505,100,1331.840254
-1.036837,100,1336.164414
-1.099344,100,1340.953526
-1.607314,100,1344.917989
-0.94772,100,1350.575103
-0.87101,100,1354.809343
-1.432938,100,1359.253611
-1.287297,100,1364.03889
-1.25404,100,1367.664771
0.226008,94,1372.293654
-1.386915,100,1377.347302
-1.035029,100,1385.119266
-0.971797,100,1390.503352
-1.077262,100,1394.482451
-1.100843,100,1398.257354
-1.21415,100,1403.487152
-1.191669,100,1408.079002
-1.372932,100,1412.513461
-1.061555,100,1416.058419
-1.138165,100,1420.161878
-0.878161,100,1423.800414
-1.0667,100,1428.167536
-1.126969,100,1432.684618
-1.401017,100,1437.113477
-0.974333,100,1441.111266
-1.051367,100,1444.885323
-0.931974,100,1449.647181
-1.029222,100,1453.227948
-0.986931,100,1456.94523
-1.003127,100,1460.567503
-1.20524,100,1464.954311
-1.095054,100,1469.377886
-1.121071,100,1472.872313
-0.819961,100,1476.537833
-1.117038,100,1479.938404
-1.49176,100,1484.010588
-1.296973,100,1488.548461
-1.094711,100,1492.873628
-1.815469,100,1497.27196
-1.662724,100,1500.922273
-1.194308,100,1505.666686
0.392743,88,1509.272887
-1.029742,100,1513.402032
-0.884853,100,1517.237408
-1.365019,100,1521.234921
-1.229575,100,1525.266705
-1.29012,100,1529.898495
-1.701121,100,1533.322688
0.649615,64,1535.695549
-1.129575,100,1539.715855
-1.436798,100,1544.026232
-0.95689,100,1547.671138
-1.04443,100,1551.634303
-0.878865,100,1555.917416
0.918775,32,1557.347814
-0.991984,100,1561.561885
-1.066144,100,1565.606201
-1.560186,100,1569.899092
-0.913229,100,1574.714886
-1.145645,100,1578.96419
-0.986043,100,1582.972677
-1.119318,100,1587.025106
-1.248657,100,1591.264888
-0.974349,100,1595.421598
-1.086135,100,1599.653364
-1.135061,100,1603.969061
-1.024753,100,1607.996582
-1.131262,100,1612.261552
-1.062737,100,1616.183357
-1.192702,100,1619.657863
-1.12049,100,1623.749715
-1.248337,100,1627.995887
-0.929914,100,1631.561896
-1.080929,100,1635.487065
-1.132097,100,1639.690915
-1.144214,100,1644.182895
-1.041454,100,1648.066043
-1.039566,100,1652.103473
-1.199878,100,1656.247447
-1.194213,100,1660.089184
-1.454427,100,1664.817745
-1.212091,100,1669.272763
-0.867213,100,1673.526038
-0.854653,100,1677.787467
-1.10415,100,1681.436775
-1.072359,100,1685.431613
-1.216905,100,1689.525588
-1.104876,100,1693.952542
-1.127585,100,1697.637708
1.168635,6,1697.842896
-1.747823,100,1701.732314
-1.046346,100,1705.62546
-0.962015,100,1709.459615
-1.080614,100,1713.401419
-1.259591,100,1717.35074
-1.640386,100,1721.343609
-1.142915,100,1725.822839
-1.363695,100,1729.843275
-0.933698,100,1733.746555
-0.838665,100,1737.733094
-1.252965,100,1742.082366
-1.452485,100,1746.303083
-1.00944,100,1750.23112
-1.301642,100,1754.061654
-1.083481,100,1758.461612
-0.786007,100,1762.731159
-1.26023,100,1766.103706
-0.958373,100,1770.41314
-0.964884,100,1774.403489
-1.384919,100,1778.545406
-1.076498,100,1782.055484
-1.147645,100,1785.878846
-1.273529,100,1789.917019
-1.281765,100,1793.186834
-0.959808,100,1797.290345
-1.272073,100,1801.34318
-1.419257,100,1804.750428
-1.083013,100,1809.064533
-1.224984,100,1813.414485
-1.13412,100,1817.2733
-1.238924,100,1821.466378
-0.948967,100,1825.636811
-1.026381,100,1829.123806
-1.155246,100,1833.387667
-1.205324,100,1837.158405
-1.183325,100,1841.316174
-1.133876,100,1845.88936
-0.978458,100,1850.143447
-1.092328,100,1854.048917
-1.021741,100,1858.308828
0.388369,94,1862.319086
-1.181091,100,1866.513328
0.460403,71,1868.942925
-1.396596,100,1873.229516
-1.221373,100,1877.76805
-1.268772,100,1881.607614
-1.196915,100,1886.6398
-1.037286,100,1890.390361
-1.494701,100,1895.283203
-1.258417,100,1899.995831
-1.391336,100,1904.423764
1.023315,15,1904.919761
-0.984478,100,1908.905731
-1.119456,100,1913.487187
-0.953987,100,1917.874947
-0.874969,100,1922.468536
-1.054397,100,1926.725204
-1.048083,100,1931.596309
-0.949654,100,1935.226111
-1.213204,100,1939.349779
-1.811389,100,1943.731527
0.744867,52,1946.225142
-1.181492,100,1950.355233
-0.933731,100,1954.408174
-1.108958,100,1957.72094
-1.018478,100,1962.714594
-0.963824,100,1967.510654
0.727506,60,1970.395067
-1.262006,100,1974.480397
0.89756,35,1976.145012
-1.00731,100,1979.506521
-1.001035,100,1983.270091
-0.974029,100,1988.438067
-1.216817,100,1992.486348
-1.545015,100,1997.152984
-1.000513,100,2001.006519
-1.088461,100,2005.218277
-1.218717,100,2008.677968
-0.97631,100,2012.83206
-0.84481,100,2017.607229
0.897258,31,2018.865101
-0.884334,100,2022.658594
-0.950113,100,2026.751803
-1.262778,100,2031.45583
-1.222205,100,2035.194346
-1.023206,100,2039.562456
-1.125479,100,2042.886226
0.68989,58,2045.860026
-1.436489,100,2050.75179
-1.36802,100,2054.693544
-1.115579,100,2058.894373
-1.046025,100,2063.038348
-0.982192,100,2067.151881
-0.986606,100,2071.040543
-0.835028,100,2075.945081
-1.238745,100,2079.777984
-0.907818,100,2084.064022
-1.110569,100,2088.659595
1.098664,8,2088.955613
-1.27796,100,2093.548965
-0.94032,100,2098.225982
-0.885794,100,2102.857043
-0.947671,100,2107.637714
-1.030163,100,2112.962415
-0.999825,100,2118.47477
