#{"t_start": 1656306857.5278904, "env_id": "IK-WMO-Gazebo-v0"}
r,l,t
-0.811979,3,812.776567
-1.058143,9,813.540191
-0.984442,5,814.003348
-0.86423,1,814.100319
-0.988419,7,814.779298
-0.902595,2,814.974505
-1.168637,10,815.786257
-0.892723,3,816.030735
-1.039654,5,816.504079
-0.793508,2,816.660383
-0.940276,3,816.923973
-0.901319,4,817.248652
-0.854409,2,817.406358
-0.786215,6,817.887043
-0.897195,5,818.264078
-0.879354,3,818.553098
-0.973522,3,818.809438
-1.185834,15,819.800915
-0.899198,4,820.105675
-0.951759,2,820.31274
-0.886872,3,820.534979
-0.962409,4,820.905602
-0.804771,2,821.063416
-0.824573,4,821.375659
-0.861065,2,821.537627
-0.880709,2,821.696815
-1.628827,27,823.481118
-0.963558,3,823.776281
-0.962754,4,824.122432
-0.874773,7,824.730267
-0.924251,6,825.204626
-0.911732,2,825.360621
-1.499374,14,826.361901
-0.884401,2,826.529821
-0.874095,2,826.700896
-0.90876,3,827.020244
-0.832123,1,827.121958
-0.905214,2,827.290404
-0.928109,2,827.45301
-0.889055,2,827.629028
-0.832657,2,827.791249
-0.909989,4,828.087514
-1.197986,11,828.839447
-0.844575,4,829.154362
-0.961897,5,829.528139
-0.882767,8,830.108286
-0.856972,4,830.433604
-0.97994,14,831.426996
-0.962934,3,831.675419
-0.881916,2,831.847299
-0.887636,3,832.104016
-0.964416,5,832.499248
-1.667545,33,834.65623
-0.913543,9,835.448499
-0.900768,2,835.627373
-0.93752,3,835.902937
-0.946725,5,836.362898
-0.969675,11,837.303123
-0.908039,4,837.954671
-0.880682,3,838.411497
-0.99753,10,839.378715
-0.992848,3,839.626205
-0.974707,2,839.804482
-0.996075,3,840.038768
-1.024256,4,840.326279
-0.987297,5,840.692229
-1.54304,37,843.669452
-1.18582,5,844.097659
-1.111646,5,844.4215
-1.160197,9,845.011739
-1.214271,5,845.446859
-3.056613,98,854.239926
-1.357729,13,855.657869
-2.439768,100,863.240313
-1.718759,34,865.418988
-2.380552,100,873.23071
-1.110201,5,873.809307
-1.503657,19,875.417048
-1.133592,2,875.584719
-1.182938,3,875.891708
-1.196547,5,876.404558
-2.248509,100,883.837096
-2.639115,89,890.562347
-2.017714,51,894.14554
-1.868282,37,896.851868
-1.694728,34,899.071877
-1.185867,13,899.993407
-0.929458,1,900.097896
-1.504111,27,901.928005
-0.954668,3,902.227122
-1.350455,21,903.827795
-0.947622,2,904.026345
-2.266079,58,908.245517
-1.355368,23,910.028183
-0.961272,15,911.183887
-0.885082,2,911.387205
-1.005779,2,911.611757
-0.940274,1,911.724924
-1.159049,14,912.864305
-0.868433,11,913.783993
-0.928623,1,913.902041
-0.929626,1,914.015872
-0.896297,2,914.200427
-0.89496,3,914.467901
-0.951137,1,914.579203
-0.865213,4,914.984327
-0.885686,3,915.255908
-0.896763,3,915.579399
-0.933519,2,915.814568
-0.882672,13,916.908924
-0.890603,3,917.161119
-1.017335,16,918.348168
-0.94237,1,918.473872
-1.35992,28,920.528696
-0.931321,2,920.729693
-1.064481,14,921.77532
-1.0061,3,922.017414
-1.217241,22,923.525137
-0.907049,1,923.628987
-1.319386,23,925.152349
-1.307381,21,926.657969
-1.183067,20,928.145533
-1.364928,29,930.311121
-1.076419,4,930.682149
-1.902702,100,937.850184
-1.580463,23,939.553499
-1.319481,26,941.416451
-1.209283,22,943.19477
-0.950612,3,943.440491
-1.384243,26,945.552242
-0.858312,5,945.997522
-1.12207,17,947.43681
-0.915302,3,947.712983
-1.254504,9,948.645513
-0.868802,7,949.42171
-0.990762,12,950.643377
-0.942971,2,950.897235
-0.906074,2,951.103839
-0.796713,8,952.011518
-0.931046,9,953.143604
-0.841883,2,953.372807
-0.888574,3,953.691808
-0.803296,5,954.176092
-1.803346,7,955.026659
-0.89534,2,955.372228
-0.789612,5,956.043622
-0.697458,5,956.609735
-1.078236,11,957.651995
-0.897615,11,958.569999
-0.849989,9,959.215846
-1.017735,9,959.949495
-0.925962,3,960.231397
-1.285137,6,960.791523
-0.864224,5,961.341457
-0.857731,6,961.907011
-0.955002,6,962.728644
-0.980549,5,963.271985
-0.919907,1,963.412239
-0.897683,2,963.600589
-0.873695,2,963.79317
-0.709935,3,964.116164
-0.779143,7,964.747221
-0.931681,1,964.847131
-0.858343,6,965.344409
-0.905266,2,965.513703
-0.84173,4,965.858474
-0.926492,3,966.127398
-0.848791,4,966.514161
-0.897434,6,967.150461
-0.894549,2,967.46674
-1.020951,6,968.058907
-1.858819,10,968.900406
-0.865039,3,969.153141
-0.853581,2,969.396961
-0.895262,9,970.097406
-0.700494,7,970.611693
-1.009711,11,971.406128
-0.885594,2,971.568953
-0.986764,3,971.839586
-0.875571,4,972.162427
-0.706781,4,972.457443
-0.818134,4,972.784999
-0.83971,3,973.028094
-1.172901,6,973.468843
-0.888803,6,973.877066
-0.887192,6,974.297276
1.201959,10,974.976221
-0.884804,2,975.134856
-0.903968,2,975.29641
-0.75372,4,975.608141
-0.869977,1,975.7073
-0.8316,2,975.870338
-0.824305,5,976.25787
-0.945811,3,976.518535
-0.924038,3,976.748257
-0.880507,2,976.910899
-0.805018,7,977.5184
-0.872998,1,977.62058
-0.87215,4,977.919568
-0.8739,2,978.083948
-0.903405,2,978.270853
-0.783357,4,978.637581
-0.887672,2,978.805176
-0.901208,3,979.04952
-0.895645,3,979.287857
-0.891037,1,979.40364
-0.811459,4,979.70065
-0.893799,2,979.86254
-0.896895,3,980.087924
-0.887367,7,980.640508
-0.754,4,980.926157
-0.925453,11,981.822479
-0.78508,4,982.263551
1.344317,4,982.573246
-0.805243,3,982.865062
-0.888517,2,983.034996
-0.949517,8,983.565905
-0.878207,1,983.66503
-0.917728,10,984.35761
-0.869819,1,984.463686
-1.32468,21,985.875013
-0.868855,2,986.04354
-0.921174,8,986.602441
-0.911407,9,987.241558
-0.883226,1,987.346592
-0.896425,1,987.471833
-0.929462,6,988.028411
-1.01396,6,988.454324
-0.841396,2,988.615961
-0.891873,2,988.77363
-0.860031,3,989.038976
-1.010645,13,989.956223
-0.883545,1,990.056256
-0.909863,2,990.227087
-0.858426,3,990.461217
-0.881718,3,990.710119
-0.87841,2,990.874593
-0.981492,11,991.762205
-0.947805,8,992.371707
-0.883575,2,992.561501
-1.141644,16,993.727571
-0.884447,8,994.388795
-0.882656,1,994.525362
-0.85049,5,995.001796
-0.908398,2,995.184653
-0.734393,3,995.446305
-0.853002,4,995.799457
-0.80701,10,996.720342
-0.885987,2,996.966598
-0.91094,2,997.241527
-0.898031,2,997.461172
1.24988,10,998.228173
-0.883921,2,998.41059
-0.858945,2,998.612767
-0.880093,3,998.892911
-0.902259,3,999.168638
-0.896505,2,999.402011
-0.89039,1,999.549198
-0.895972,2,999.821975
-0.961593,6,1000.467795
-0.929068,7,1001.209673
-1.607305,26,1003.144365
-1.396263,24,1004.849053
-0.916171,3,1005.098285
-0.841081,2,1005.281565
-0.875846,2,1005.471869
-1.213055,14,1006.557381
-0.906064,4,1006.8919
1.261009,6,1007.35097
-1.80094,41,1010.192367
-0.904309,2,1010.381085
-1.239098,17,1011.623531
-0.902117,2,1011.824922
-0.904606,2,1012.020013
-0.883036,2,1012.214017
-0.893101,2,1012.398277
-0.885937,2,1012.602157
-0.891078,2,1012.834555
-0.916146,4,1013.242926
-0.907255,6,1013.747398
-0.89686,2,1013.947262
-0.88316,2,1014.164788
-1.159329,10,1015.135433
-0.965892,6,1015.706487
-0.852594,2,1015.900338
-0.85161,2,1016.093125
-0.90115,3,1016.38242
-0.882916,2,1016.560626
-0.797195,7,1017.08926
-0.898864,2,1017.255231
-0.880142,2,1017.452034
-0.970869,3,1017.699761
-0.893951,2,1017.860292
-0.922817,3,1018.134479
-0.888889,5,1018.505013
-0.911001,3,1018.759473
-1.049217,12,1019.60743
-1.053706,9,1020.254894
-0.950755,4,1020.591492
-1.093683,11,1021.381041
-0.887257,2,1021.581563
-0.873382,4,1021.938939
-0.882688,2,1022.124502
-0.887241,1,1022.247329
-0.906389,3,1022.520625
-0.924361,4,1022.84965
-0.815053,5,1023.22394
-0.883041,3,1023.511118
-0.892568,3,1023.784705
-0.901909,9,1024.478039
-1.081443,16,1025.527304
-1.098761,13,1026.494202
-1.194389,15,1027.509945
-1.051427,10,1028.257841
-1.040282,9,1028.872823
-0.884325,3,1029.095163
-0.984025,7,1029.569071
-1.048161,9,1030.155083
-0.867228,3,1030.389642
-0.855294,4,1030.67949
-1.589323,38,1033.124473
-1.078467,11,1033.875329
-1.151192,11,1034.660265
-0.969135,4,1034.941108
-0.989975,2,1035.110559
-1.248819,9,1035.719957
-0.993444,5,1036.088316
-0.96558,4,1036.376033
-1.255195,10,1037.049387
-1.147999,11,1037.797
-1.972896,100,1043.969366
-0.894267,3,1044.191843
-2.028104,62,1048.133029
-0.932814,3,1048.369393
-0.914156,3,1048.648527
-0.894198,2,1048.805965
-0.951377,6,1049.212565
-0.904493,7,1049.696506
-0.879997,1,1049.798616
-0.920825,3,1050.026352
-0.876487,3,1050.260002
-0.88037,2,1050.423543
-0.879864,3,1050.66857
-0.901672,3,1050.902674
-1.599761,31,1052.942932
-0.854946,3,1053.167001
-0.90904,3,1053.393228
-0.887566,2,1053.574004
-0.834543,4,1054.07954
-1.899223,41,1057.194532
