#{"t_start": 1655044639.7275972, "env_id": "IK-Gazebo-v0"}
r,l,t
-0.738942,100,10.250624
-1.304025,100,16.647547
-1.04478,100,23.364247
-1.056537,100,29.923906
-0.825822,100,36.612105
-0.951515,100,43.415507
-1.606991,100,49.904338
-1.380801,100,56.573201
-1.257754,100,63.452898
-1.323111,100,70.278988
-1.068951,100,76.551933
-1.367304,100,83.262681
-1.246733,100,90.015536
-1.099283,100,96.984304
-0.879982,100,103.616898
-0.997533,100,109.967446
-0.010233,1,110.106801
-1.241232,100,117.2009
