#{"t_start": 1656096477.9786122, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-1.718616,100,1009.952789
-1.475365,40,1012.657935
-2.814548,97,1019.031444
-1.077627,17,1020.149486
-0.935743,14,1021.100788
-1.150537,21,1022.449821
-1.65654,42,1025.339219
-0.815111,11,1026.059046
-1.309973,23,1027.616467
-1.576224,38,1030.134886
-1.873792,100,1036.439082
-1.968198,100,1042.722361
-1.854567,100,1049.331231
-1.957024,100,1055.899563
-1.823427,100,1062.462002
-1.967747,100,1069.458501
-0.548602,93,1075.443656
0.138608,63,1079.468713
-1.92019,100,1085.733773
-1.322977,34,1087.928427
-1.962927,100,1095.094367
0.562882,37,1097.662701
-2.490028,94,1104.142671
-1.895822,100,1111.699086
-1.836307,100,1118.783698
-1.846365,100,1125.457774
-1.835336,100,1131.917843
-2.292288,82,1137.730966
0.733622,29,1139.866305
-1.883127,100,1146.642869
-1.300302,35,1149.2836
-1.754167,100,1156.724609
-2.622578,100,1163.884212
-0.962805,13,1164.916846
-0.558542,94,1171.46761
-1.835539,100,1177.974503
-2.289253,78,1182.98162
-1.664149,100,1189.701208
-1.873409,100,1196.91362
-1.815189,100,1203.756985
0.576973,40,1206.540098
-1.76488,100,1213.450657
-1.780076,100,1219.871541
-1.968105,100,1226.906241
-1.889331,100,1233.964155
-1.873266,100,1240.836131
-1.872891,100,1247.755245
-0.871232,8,1248.382914
-1.902953,100,1255.663405
-0.339657,88,1262.148416
-2.132534,71,1267.424542
-1.8022,100,1274.871298
-1.849657,100,1281.609731
-1.765569,100,1288.457706
-1.091605,9,1289.185805
0.268857,52,1293.631805
-1.922939,100,1300.638354
0.61416,38,1303.25473
-1.866482,100,1309.986926
-1.840236,100,1316.635956
-2.0394,75,1321.684929
-1.523551,43,1324.656802
-1.845024,100,1331.128342
0.600691,36,1333.585774
-1.09738,25,1335.28689
-1.814226,100,1341.805362
-0.342925,84,1347.372837
-1.806888,100,1354.300741
0.522821,41,1357.825689
-1.694633,100,1364.913551
-1.988083,100,1371.849382
-2.461494,100,1380.663844
-2.001623,100,1389.012111
-2.499991,100,1397.636786
-3.763261,100,1406.362388
-2.683586,100,1415.134213
-1.722173,24,1416.899122
-1.409478,24,1418.665013
-1.497572,27,1420.899012
-1.932308,48,1424.599856
-1.64001,40,1427.495401
-1.816706,50,1430.986951
-1.375131,7,1431.611186
-1.307347,26,1433.441267
-1.358381,28,1435.390226
-0.889954,9,1436.203065
-1.759904,100,1443.066067
-1.824232,51,1446.452782
-1.485635,44,1449.336479
-1.231113,23,1450.825833
-1.067031,14,1451.921076
1.188674,10,1452.641752
-0.914269,16,1453.875841
1.164522,9,1454.523672
1.132734,9,1455.125238
-1.035645,19,1456.49739
-2.044055,58,1460.511738
-1.738309,51,1464.15296
-1.808204,100,1470.63454
-1.873794,100,1476.929637
0.839586,24,1478.518046
-1.822126,100,1485.170977
1.161081,10,1485.863191
-1.561694,38,1488.549963
-1.758185,50,1491.727031
-1.413315,40,1494.527278
-1.803322,100,1501.097181
-1.903367,100,1507.812061
-1.776523,100,1514.291534
-1.787291,100,1520.580879
-1.879578,100,1527.116646
-1.810814,100,1533.558715
-1.951851,100,1540.000945
-2.13701,100,1546.817063
-1.783316,54,1550.541121
-1.612784,38,1553.278258
-1.727903,100,1561.383397
-2.569002,84,1567.877987
0.895439,20,1569.592475
-1.765876,100,1576.721273
-1.570927,38,1579.263994
-0.999103,14,1580.282225
-1.974979,60,1584.288049
0.899123,23,1585.815139
-2.627566,97,1592.305642
1.10592,16,1593.397369
-1.971819,100,1600.32196
-0.963092,19,1601.603709
-0.926519,11,1602.467965
-1.017947,13,1603.413791
-2.088547,66,1607.826467
-1.063584,20,1609.165814
-0.966729,15,1610.232449
-1.220701,27,1611.979968
0.236891,9,1612.876521
-1.356263,21,1614.348358
-1.01295,16,1615.482113
1.164319,9,1616.161461
-1.204404,15,1617.218673
-0.93851,14,1618.262891
-1.150529,25,1620.243637
-1.209634,22,1621.82811
-1.207794,17,1623.073676
-1.362922,23,1624.702948
-1.607002,36,1627.263573
-1.371587,30,1629.313183
-1.855409,23,1630.85239
-1.215302,18,1632.098907
-1.995318,31,1634.295469
-1.65604,17,1635.512136
-2.011091,31,1637.765325
-3.111537,92,1644.462462
-1.803015,23,1646.181972
-1.828408,26,1648.039804
-1.889408,30,1650.298631
-2.197047,41,1653.41766
-0.975813,15,1654.612938
-1.783946,34,1657.210804
-2.150848,43,1660.41184
-1.8101,35,1662.721204
-2.045649,45,1665.753151
-2.557397,56,1669.863955
-1.033373,13,1670.844539
-1.891307,33,1673.094278
-1.113243,15,1674.248179
-0.896855,11,1675.103164
-1.198115,20,1676.55119
-1.035863,18,1677.919144
1.00046,16,1679.103059
-0.811083,8,1679.763815
-0.865392,11,1680.72782
-0.949366,14,1682.034518
-0.871221,13,1683.178477
-0.999729,11,1684.044115
1.067427,13,1685.189222
-0.863271,14,1686.280296
-1.013604,14,1687.31761
-1.293025,26,1689.25298
-0.978968,16,1690.421136
-1.149461,19,1692.321814
0.945399,19,1693.952464
-0.875415,14,1695.020544
-1.74658,100,1701.759828
-1.742362,100,1708.271516
-1.364887,37,1710.680061
-1.451668,44,1713.729172
-1.754543,100,1720.421241
-1.288708,35,1722.756068
-1.462962,43,1725.534173
-1.789097,100,1732.262906
-1.122464,20,1733.60049
-1.778285,100,1740.387113
-1.789899,100,1746.867546
-1.323431,35,1749.21221
-0.957207,19,1750.564821
-0.208486,75,1755.945409
-1.036313,23,1757.478529
-1.813209,100,1763.957706
0.73166,29,1765.939549
-2.184359,71,1770.625827
-1.500753,39,1773.426816
-1.34383,36,1776.049403
-1.356157,38,1778.691942
-1.264856,33,1780.907225
-1.228295,26,1782.627126
-2.013216,68,1787.287594
-1.640747,34,1789.799661
-1.75643,53,1793.620578
-1.495859,24,1795.240589
-1.108206,23,1796.84704
-0.860131,10,1797.511385
-0.121828,76,1802.616621
-1.742078,100,1808.985895
-2.584582,94,1815.04794
-1.463263,44,1817.908865
-1.387584,33,1820.084934
-1.871249,100,1826.415613
-1.70103,100,1832.927919
1.30368,2,1833.100565
1.149839,10,1833.781884
-2.442698,83,1839.079345
0.765456,27,1840.866993
-0.922212,70,1845.293539
-1.948905,59,1849.375679
0.676177,32,1851.443773
-1.348577,36,1853.745742
1.149595,9,1854.328875
-2.387103,80,1859.486112
-1.325983,37,1861.910313
-1.615544,44,1864.968429
1.133565,9,1865.563192
0.250265,54,1868.928347
-0.988295,20,1870.183976
-1.740984,100,1876.486934
0.407281,47,1879.504472
-0.978741,12,1880.31844
1.160067,10,1880.984919
-0.276095,83,1886.174601
-0.918325,17,1887.279924
1.156038,6,1887.68232
-1.682629,100,1893.987351
0.597831,38,1896.400283
-1.80064,100,1902.728171
-1.698328,100,1909.086499
-1.730694,100,1915.261072
-1.847807,100,1921.679045
-0.387579,87,1927.135631
-2.125034,74,1931.760266
0.995401,16,1932.799705
-1.989208,58,1936.495105
-1.720169,100,1942.750321
-0.281591,87,1948.338934
-1.496918,33,1950.421788
-1.00119,20,1951.697679
-2.074967,26,1953.377027
1.095656,13,1954.230236
-1.124235,24,1955.756474
-1.72284,100,1961.888122
-2.661345,92,1967.645173
1.128639,12,1968.471697
0.912719,25,1970.032289
-0.792401,9,1970.626508
-1.05326,21,1972.024561
-1.349324,35,1974.236333
1.217482,4,1974.517831
-0.703773,58,1978.259695
0.597253,38,1980.740959
-1.892577,100,1987.075286
-1.348686,33,1989.38874
-0.93442,14,1990.288704
-0.85173,8,1990.823843
-1.021067,19,1992.080976
-0.38452,87,1997.709222
-1.759249,47,2000.756611
1.098542,11,2001.471014
-1.74929,100,2007.688178
1.207416,6,2008.125853
-0.061774,69,2012.539831
0.872294,26,2014.200963
1.253522,7,2014.663949
-1.053321,14,2015.598277
-1.193319,27,2017.319838
-1.742791,100,2023.641143
-1.862589,100,2030.081553
-1.752827,100,2036.274225
-1.590506,100,2042.639811
-0.661153,100,2048.832354
-1.371568,28,2050.649689
1.118852,11,2051.375121
1.108329,11,2052.090588
-1.047458,18,2053.29873
-0.791597,12,2054.109601
0.993259,17,2055.258883
-1.180048,27,2057.048907
-0.903298,11,2057.801937
1.137925,14,2058.710777
-1.741619,45,2061.516545
1.194714,7,2061.996363
-1.083918,26,2063.660439
-0.880879,11,2064.405333
-1.440334,36,2066.655265
-1.446963,36,2068.869999
1.117693,9,2069.449554
1.125336,11,2070.212698
-0.981406,9,2070.823023
0.964322,19,2072.070053
0.988235,16,2073.085238
-1.512897,44,2075.876859
0.667007,33,2078.032869
0.96848,18,2079.208022
