#{"t_start": 1655140533.8568213, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-9201.152178,100,22.749829
-200.092322,38,24.69242
-0.956206,100,31.033475
-5100.866814,100,35.274998
-0.96943,100,40.922821
-0.784146,100,46.213711
-1.04493,100,51.019489
-2501.264397,100,57.6889
-8900.766544,100,72.25035
-0.881659,100,79.000403
-0.891752,100,84.386503
-9200.9133,100,109.743772
0.005809,41,111.367942
-8501.183855,100,117.272006
-9801.170389,100,159.446923
-0.168104,46,162.474786
-0.90243,100,168.323426
0.205535,5,168.652008
-1.149902,100,173.320888
-1.012413,100,179.587292
-1.223969,100,183.494789
-9500.874964,100,187.777251
-1.316632,100,191.902356
-1.468544,100,196.4882
-0.97091,100,202.829607
-1.022113,100,209.571688
-0.992866,100,216.127067
-0.892181,100,223.500139
-299.917375,32,224.820795
-8201.299506,100,234.409526
-1.427959,100,238.983253
-1.293808,100,245.390646
-1.017208,100,249.979727
