#{"t_start": 1655141255.903495, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-50.056154,1,3.774236
-50.032082,1,3.848756
-50.0592,1,3.892614
-49.807621,1,3.929438
-50.074911,1,3.97366
-50.043594,1,4.032662
-49.987678,1,4.064255
-49.906038,1,4.108048
-49.856986,1,4.152541
-50.066246,1,4.228446
-49.965872,1,4.322906
-50.046925,1,4.398881
-50.036355,1,4.449836
-50.087061,1,4.528722
-50.05047,1,4.602781
-49.959825,1,4.649905
-50.017013,1,4.684911
-50.104904,1,4.762396
-50.002337,1,4.79157
-50.121689,1,4.846762
-49.975667,1,4.886916
-50.129202,1,4.960296
-49.960018,1,4.999143
-50.059578,1,5.083129
-49.978466,1,5.123862
-49.930186,1,5.180829
-49.991617,1,5.222601
-50.07217,1,5.309823
-50.056911,1,5.349205
-50.010136,1,5.390148
-50.029981,1,5.44294
-50.061327,1,5.475265
-49.914691,1,5.510154
-50.14086,1,5.545713
-50.018399,1,5.586674
-50.061604,1,5.636071
-49.860299,1,5.666897
-49.945497,1,5.713098
-50.08257,1,5.767921
-49.967779,1,5.8138
-49.949325,1,5.856939
-50.099609,1,5.93035
-50.152094,1,6.006496
-50.055274,1,6.083208
-49.899284,1,6.115396
-50.116945,1,6.162611
-49.932113,1,6.206805
-50.087865,1,6.242797
-49.870653,1,6.272352
-50.099536,1,6.313968
-50.180315,1,6.358182
-49.934082,1,6.418904
-49.943795,1,6.46631
-49.967493,1,6.513471
-49.997622,1,6.557024
-49.961984,1,6.607708
-50.008941,1,6.650442
-50.023995,1,6.705528
-50.104388,1,6.737969
-50.057934,1,6.800205
-50.068377,1,6.86886
-50.094776,1,6.90988
-49.926121,1,6.94143
-49.982581,1,6.992633
-50.050969,1,7.03001
-50.056884,1,7.09228
-50.021134,1,7.166904
-49.88005,1,7.208606
-50.050476,1,7.2387
-50.029651,1,7.289926
-49.830342,1,7.332172
-50.074905,1,7.397083
-50.063909,1,7.42784
-50.092111,1,7.474896
-50.070075,1,7.516833
-50.033889,1,7.566425
-50.053574,1,7.629413
-50.031811,1,7.68469
-50.134891,1,7.725536
-50.028414,1,7.781305
-50.029186,1,7.82253
-50.021742,1,7.858276
-50.058738,1,7.889195
-49.964718,1,7.952846
-49.990009,1,7.993198
-50.076181,1,8.043491
-49.989998,1,8.128219
-49.955771,1,8.169997
-50.033144,1,8.213343
-49.925191,1,8.258229
-50.090385,1,8.308898
-49.980788,1,8.389513
-50.006502,1,8.472581
-50.061713,1,8.544909
-50.06305,1,8.579233
-50.147613,1,8.626986
-50.056531,1,8.68346
-49.992092,1,8.723156
-50.005141,1,8.765923
-49.962436,1,8.796338
-50.047584,1,8.855678
-50.046463,1,8.926508
-49.935538,1,8.970801
-50.062759,1,9.001529
-49.931645,1,9.031218
-50.026469,1,9.075075
-49.990726,1,9.116709
-49.942045,1,9.150651
-49.986533,1,9.194268
-50.044903,1,9.227391
-49.875367,1,9.266579
-50.042603,1,9.311954
-50.016341,1,9.346165
-50.077806,1,9.41146
-50.048081,1,9.467241
-49.999811,1,9.506739
-49.942342,1,9.562664
-49.904654,1,9.60381
-49.937398,1,9.647441
-50.003912,1,9.676412
-50.138394,1,9.758599
-49.978155,1,9.833231
-50.060429,1,9.882419
-50.004775,1,9.955122
-50.028689,1,10.025303
-50.026734,1,10.07394
-49.97804,1,10.158855
-49.9559,1,10.18867
-50.072642,1,10.228682
-49.882291,1,10.259178
-50.147039,1,10.324675
-49.952684,1,10.372497
-49.972387,1,10.412637
-49.90345,1,10.486657
-50.005441,1,10.530777
-49.981318,1,10.572318
-49.93964,1,10.613167
-49.892284,1,10.651021
-50.079066,1,10.713756
-49.839025,1,10.74588
-50.024095,1,10.806199
-49.936224,1,10.848424
-50.108887,1,10.919966
-49.935081,1,10.964041
-49.954758,1,10.993932
-50.091119,1,11.046304
-50.041645,1,11.079886
-50.028083,1,11.108066
-50.073237,1,11.18021
-50.063887,1,11.223881
-50.070265,1,11.296907
-50.056866,1,11.358814
-50.06205,1,11.398852
-49.972284,1,11.459348
-50.055295,1,11.490735
-50.038749,1,11.560916
-49.892556,1,11.593429
-50.012336,1,11.628452
-50.065578,1,11.675309
-49.947832,1,11.710748
-50.185117,1,11.773458
-50.018073,1,11.813235
-50.06585,1,11.862756
-49.905926,1,11.899921
-49.926658,1,11.935271
-50.03664,1,12.017525
-49.98468,1,12.059682
-50.034424,1,12.133359
-50.050802,1,12.165205
-49.991003,1,12.228762
-49.91103,1,12.279426
-49.988429,1,12.315012
-50.07797,1,12.34724
-50.006359,1,12.390534
-50.0212,1,12.462373
-49.9692,1,12.514197
-50.024062,1,12.544203
-50.127759,1,12.587735
-50.103363,1,12.672357
-49.920276,1,12.713537
-49.968546,1,12.76561
-49.912929,1,12.801922
-49.835286,1,12.846456
-50.024084,1,12.919052
-49.976855,1,12.95826
-49.848295,1,13.017682
-50.075046,1,13.057352
-50.020775,1,13.100811
-50.012718,1,13.130879
-49.959155,1,13.167085
-50.006656,1,13.251292
