#{"t_start": 1655141880.4694362, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-50.133718,2,3.762389
0.00623,1,3.807071
-0.058672,1,3.839096
-0.022727,1,3.86546
-0.045089,1,3.912091
0.006459,1,3.94147
-0.03642,1,3.974375
0.080681,1,4.014408
-0.102749,1,4.087263
-0.001956,1,4.154744
-0.040354,1,4.227199
0.043302,1,4.261763
0.08136,1,4.336772
-0.015512,1,4.418155
-0.067302,1,4.455536
0.003879,1,4.497072
-0.0623,1,4.559734
0.016125,1,4.60021
-0.083319,1,4.664451
-0.090066,1,4.717497
-0.079699,1,4.784518
0.001902,1,4.811966
-0.034403,1,4.872955
-0.002832,1,4.916639
0.019675,1,4.958564
0.01363,1,4.998868
-0.066889,1,5.060953
0.080115,1,5.098311
0.010811,1,5.12887
-0.027286,1,5.178412
0.096051,1,5.207443
0.01021,1,5.251942
0.092185,1,5.283427
-0.004192,1,5.325878
0.076683,1,5.366445
-0.007523,1,5.407905
0.023765,1,5.450122
-0.017961,1,5.502083
-0.021191,1,5.536057
0.089685,1,5.583433
0.068101,1,5.614655
-0.066232,1,5.678668
-0.032719,1,5.739488
0.026891,1,5.773779
0.001977,1,5.814384
-0.005376,1,5.848695
-0.100939,1,5.923123
0.021465,1,5.96391
0.067647,1,5.999384
0.001758,1,6.035452
0.015788,1,6.09542
-0.058101,1,6.136187
-0.011017,1,6.176345
0.081564,1,6.206125
0.044202,1,6.250191
0.024577,1,6.301302
0.016028,1,6.331151
-0.036563,1,6.377961
-0.079972,1,6.437313
0.060841,1,6.515776
-0.065087,1,6.567532
0.002865,1,6.59988
-0.041839,1,6.651085
0.074277,1,6.682442
0.014663,1,6.74076
0.039595,1,6.814298
-0.109194,1,6.855813
0.080758,1,6.885562
-0.135791,1,6.936384
-0.035484,1,6.986579
-0.171724,1,7.045851
0.064692,1,7.089075
-0.121541,1,7.117616
-0.020202,1,7.181607
-0.027475,1,7.216759
0.040119,1,7.280683
-0.058866,1,7.350502
0.122171,1,7.378121
-0.070552,1,7.416541
0.136241,1,7.466245
0.025311,1,7.504792
0.013923,1,7.533953
-0.075528,1,7.606311
0.120036,1,7.649077
0.011149,1,7.695653
-0.077881,1,7.745638
-0.031636,1,7.784726
0.069859,1,7.814466
0.047622,1,7.856646
0.049689,1,7.895017
-0.06547,1,7.96669
0.04154,1,8.031127
-0.044317,1,8.093874
0.068543,1,8.120003
-0.030014,1,8.169011
-0.079683,1,8.221327
-0.001579,1,8.250031
-0.001987,1,8.292305
0.026759,1,8.322659
-0.009936,1,8.374054
-0.039757,1,8.445719
0.022971,1,8.487075
0.09682,1,8.517522
-0.011339,1,8.580887
-0.008875,1,8.616529
0.005581,1,8.646889
-0.033947,1,8.689333
0.053218,1,8.723984
-0.025613,1,8.768915
0.138298,1,8.815036
0.048762,1,8.85857
-0.198472,1,8.897395
0.031268,1,8.957872
-0.032139,1,9.017352
0.087676,1,9.052493
0.092316,1,9.086183
0.010294,1,9.120039
0.041488,1,9.158683
0.037224,1,9.205078
-0.07679,1,9.276451
0.019575,1,9.337448
-0.022482,1,9.369975
0.00094,1,9.432078
-0.003104,1,9.502553
0.011545,1,9.543115
-0.056143,1,9.595762
-0.013641,1,9.636104
-0.005725,1,9.66673
-0.063347,1,9.697769
0.083712,1,9.747272
0.034514,1,9.780176
-0.010017,1,9.819797
0.010537,1,9.880092
-0.081764,1,9.911774
-0.042354,1,9.981744
-0.087422,1,10.010982
0.005844,1,10.061086
-0.03944,1,10.132426
-0.036967,1,10.173085
-0.07639,1,10.231668
-0.03696,1,10.260244
0.056959,1,10.316581
-0.073156,1,10.351101
0.018527,1,10.378047
0.064031,1,10.414352
-0.071465,1,10.496354
0.023847,1,10.537459
-0.047017,1,10.599275
-0.048783,1,10.63043
-0.152502,1,10.666364
-0.117885,1,10.729749
0.103843,1,10.770089
0.027545,1,10.823373
-0.000604,1,10.864463
-0.027166,1,10.94435
-0.07727,1,11.026756
-0.020269,1,11.112121
-0.037679,1,11.152317
-0.087481,1,11.233992
-0.233461,1,11.270291
0.063709,1,11.313607
0.018358,1,11.365644
-0.039028,1,11.437185
-0.073816,1,11.469166
-0.00754,1,11.51241
-0.037291,1,11.558946
-0.117568,1,11.633444
-0.056174,1,11.660209
-0.023947,1,11.707225
0.017029,1,11.751576
0.12983,1,11.79641
0.068096,1,11.833576
-0.06452,1,11.895967
-0.062521,1,11.966653
0.041068,1,12.01444
-0.041988,1,12.053597
0.046462,1,12.096726
-0.07753,1,12.180565
-0.084675,1,12.223591
0.054633,1,12.258238
0.155788,1,12.302948
0.00674,1,12.365665
0.006854,1,12.449366
-0.041477,1,12.479028
-0.028108,1,12.550174
-0.089022,1,12.581272
0.113379,1,12.632215
0.002108,1,12.67427
0.042331,1,12.717975
-0.066905,1,12.797601
-0.013243,1,12.852155
0.02525,1,12.935714
0.054314,1,12.966759
-0.0149,1,13.009626
0.093709,1,13.052974
0.091102,1,13.095962
-0.016719,1,13.131177
-0.025004,1,13.224233
-0.038527,1,13.253189
-0.005858,1,13.28773
-0.191451,1,13.330385
-0.007367,1,13.392555
0.054443,1,13.426078
0.195255,1,13.460275
0.034526,1,13.544982
-0.037064,1,13.593975
-0.149854,1,13.624404
0.037949,1,13.667805
0.128915,1,13.69897
-0.096623,1,13.768909
-0.086231,1,13.822388
0.013129,1,13.858573
-0.027032,1,13.918991
0.029948,1,13.951808
0.058529,1,13.99027
0.040938,1,14.061268
-0.013532,1,14.113086
-0.059403,1,14.176669
-0.054429,1,14.248633
-0.107071,1,14.295384
0.041256,1,14.345875
0.096874,1,14.386381
-0.134332,1,14.457691
-0.024375,1,14.50356
0.098562,1,14.538019
0.090355,1,14.581146
-0.094128,1,14.614264
-0.065333,1,14.658111
