#{"t_start": 1655142799.3655572, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-12.111061,11,4.418271
-0.967022,4,4.608363
-0.994682,1,4.657924
-1.915775,10,5.219185
-1.956332,2,5.349572
-1.947395,2,5.580813
-2.0748,1,5.773551
-1.868671,1,5.883426
-1.913736,2,6.824972
-1.024689,2,6.93768
-0.978682,1,6.977335
-1.842758,3,7.314566
-0.728699,2,7.418997
-1.034172,7,7.692945
-1.309596,29,9.030932
-0.895227,5,9.23304
-1.172928,8,9.539447
-1.165929,12,10.022726
-1.002532,1,10.070468
-0.923711,5,10.253571
-0.989703,5,10.432769
-1.911893,35,11.889656
-0.813108,5,12.093531
-0.904215,1,12.133523
-1.080339,12,12.637942
-1.225248,6,12.87659
-1.869607,20,13.763808
-1.697221,26,14.840425
-1.236146,13,15.39658
-1.197195,20,16.225411
-2.016671,11,16.765267
-0.989429,1,16.812438
-1.188037,14,17.466971
-1.051719,4,17.628034
-1.08014,7,18.029649
-1.04298,2,18.146874
-1.092013,1,18.199303
-1.030267,4,18.346415
-1.303663,2,18.424694
-0.904764,5,18.60365
-1.092353,2,18.74736
-0.788364,6,19.084491
-1.200338,35,20.692945
-0.85445,4,21.551181
-1.34103,23,22.486456
-1.167531,2,22.595484
-2.184625,2,22.702182
-0.97607,2,22.805613
-1.149875,9,23.20025
-0.896401,1,23.248694
-1.124258,9,23.716323
-1.375342,22,24.699279
-1.022229,1,24.752047
-1.036956,7,25.052791
-0.7625,2,25.140115
-1.171488,4,25.342318
-1.326082,30,26.669741
-0.815768,1,26.721776
0.170216,7,26.955858
-1.015849,1,26.994483
-1.650293,8,27.339069
-1.234113,11,27.764552
-1.014458,2,27.888371
-0.963469,1,27.920438
-0.993255,6,28.195264
-1.160775,8,28.573126
-0.899558,2,28.676992
-1.074503,1,28.7302
-1.749378,31,30.026335
-1.290064,9,30.302212
-1.06044,8,30.626118
-1.071349,2,30.747953
-0.946715,2,30.854994
-1.087851,4,31.053261
-1.043504,6,31.284633
0.307399,7,31.558951
-1.023809,5,31.769994
-1.140657,9,32.163558
-1.031139,9,32.514814
-1.141679,8,32.756067
-1.142985,1,32.789045
-1.086713,15,33.332316
-1.17182,18,34.098707
-1.03667,2,34.21994
-1.029934,6,34.475144
-1.078728,1,34.520198
-1.834134,79,37.676691
-1.034753,4,37.854984
-1.022788,1,37.902412
-0.754245,11,38.391485
-0.950249,6,38.668277
-0.958907,1,38.716928
-0.941609,4,38.851864
-1.028042,11,39.2514
-2.243671,2,39.464466
-1.528472,52,41.948029
-0.824307,2,42.024537
-1.121209,6,42.285872
-1.114007,26,43.34526
-1.010912,1,43.389529
-1.121529,8,43.680581
-1.065627,2,43.764719
-0.976915,6,44.008264
-1.062397,4,44.18115
-1.180279,1,44.214821
-0.999505,4,44.398489
-0.973356,6,44.606285
-1.160676,3,44.740534
-1.104252,10,45.104186
-1.294738,12,45.598607
-1.220604,9,46.033396
-0.810351,1,46.085869
-1.166593,15,46.642524
-0.818514,5,46.917305
-1.142001,7,47.268873
-1.085185,1,47.306907
-1.090886,9,47.638638
-0.775877,3,47.740718
-0.825164,4,47.867582
-1.171555,7,48.290694
-1.131313,5,48.549169
-0.962917,5,48.793038
-1.563557,12,49.323332
-1.203866,14,49.918534
-1.123693,8,50.285159
-0.852427,8,50.604279
-0.742729,1,50.652774
-1.261659,6,50.90322
-1.346354,1,50.949612
-1.040385,14,51.534257
-0.833575,1,51.571357
-0.996347,5,51.837025
-0.861845,3,51.962954
-1.009646,3,52.076751
-2.020352,100,56.336712
-0.933382,2,56.429114
-1.111333,14,56.995472
-1.06527,6,57.282885
-1.30475,15,57.810765
-1.066308,7,58.098084
-0.835841,5,58.287379
-1.132164,11,58.652302
-1.039433,1,58.697215
-1.091898,5,58.927935
-1.01238,2,59.032354
-1.042911,2,59.145319
-0.778406,7,59.47503
-1.062914,5,59.786202
-1.156258,4,59.995504
-1.75501,2,60.277562
-0.781606,1,60.315345
-1.048633,5,60.521597
-0.89184,2,60.605844
-1.110787,6,60.878071
-1.079223,4,61.028328
-1.157542,12,61.548445
-0.805327,1,61.589963
-1.214731,16,62.172362
-0.974501,1,62.220493
-1.045152,4,62.385948
-1.093895,1,62.41928
-1.852677,4,62.65235
-1.233069,8,62.952467
-1.195582,17,63.572314
-1.101652,5,63.780149
-0.925474,2,63.863931
-1.966805,2,64.154093
-2.155639,2,64.464934
-2.175486,7,64.738006
-1.393724,1,64.769488
-1.418026,23,65.522756
-1.057084,1,65.564871
-1.853069,34,67.032899
-1.091667,9,67.422469
-1.108056,6,67.721621
-1.10875,1,67.773704
-1.181854,8,68.207367
-2.054816,2,68.292684
-1.350914,32,69.680943
-1.157316,1,69.728683
-0.914932,5,69.955862
-0.974324,1,70.029979
-1.287627,10,70.401531
-1.142244,9,70.840101
-1.173566,2,70.974501
-1.246275,1,71.010813
-1.058153,4,71.212789
-1.232493,9,71.632
-1.040733,4,71.786726
-1.036642,5,72.011126
-0.992165,6,72.260313
-1.282999,47,74.26393
-1.137951,8,74.731207
-1.036335,2,74.821037
-0.990564,2,74.900339
-1.00707,4,75.044272
-0.951921,7,75.405163
-0.933577,2,75.531061
-0.787861,2,75.619693
-1.674284,14,76.643859
-1.056443,6,76.913677
-1.246072,5,77.164589
-1.253149,16,78.024216
-0.881808,10,78.34635
-1.020612,1,78.397495
-0.963245,7,78.645553
-1.748178,100,82.693516
-1.103771,7,82.946646
-1.03565,2,83.01153
-1.120209,2,83.140998
-1.124255,2,83.276569
-1.002565,1,83.318367
-1.100388,5,83.521303
-1.40385,13,84.090145
-0.983938,4,84.27428
-1.122523,5,84.49058
-0.617522,7,84.781398
-0.958053,1,84.829026
-0.903664,4,84.98042
-1.062819,13,85.50412
-1.485648,8,85.859908
-1.140515,14,86.688689
-0.961054,2,86.772757
-1.352777,31,87.999411
-1.899558,81,91.49858
-1.061322,16,92.052459
-1.000846,5,92.268603
-1.136078,4,92.456362
-2.174851,2,92.948145
-1.955609,1,93.004019
0.115209,2,93.09197
-1.068692,10,93.418321
-0.859306,2,93.519469
-0.86282,2,93.661983
-0.925681,15,94.250453
-1.072939,4,94.405858
-1.128427,1,94.464409
-0.889664,6,94.730446
-1.078131,1,94.764786
-1.612305,52,97.055417
-0.96143,6,97.276443
0.283956,3,97.413242
-1.138675,10,97.863119
-1.055414,12,98.345127
-0.764085,4,98.545641
-1.049453,1,98.593656
-0.962294,4,98.755124
-1.16445,10,99.101842
-0.951974,2,99.177034
-1.061847,1,99.217695
-1.9142,46,101.365503
-1.023993,6,101.541887
-0.914283,6,101.81499
-1.010797,10,102.143278
-1.296724,29,103.183987
-1.222321,10,103.609812
-1.142345,5,103.791241
-2.093988,66,107.983792
-0.904146,6,108.218611
-1.269002,11,108.617962
-1.116154,7,108.927793
-1.034156,2,109.003809
-1.119995,2,109.09078
-1.274272,2,109.211999
-2.325912,2,109.621813
