#{"t_start": 1655842362.3705726, "env_id": "IK-Gazebo-v0"}
r,l,t
11.380968,1,4.044408
10.676871,1,4.138207
10.858293,1,4.226911
7.581454,1,4.311932
7.678423,1,4.430357
11.286012,1,4.517621
5.861908,1,4.599856
6.589819,1,4.673016
6.355496,1,4.748737
18.43811,1,4.837086
7.760085,1,4.931145
9.375079,1,5.007138
4.367045,1,5.097064
6.60044,1,5.17775
12.95492,1,5.385859
12.646218,1,5.593933
8.333189,1,5.721274
6.04668,1,5.823864
6.53747,1,5.914288
4.783573,1,6.004024
8.744075,1,6.092889
9.483312,1,6.172706
6.917431,1,6.260959
4.929248,1,6.35394
12.530195,1,6.448552
9.546787,1,6.545739
16.231221,1,6.650083
5.536283,1,6.742246
5.057562,1,6.839473
24.714008,1,6.943255
6.275382,1,7.032575
6.883395,1,7.134624
6.849364,1,7.214856
9.511221,1,7.320286
16.546253,1,7.416109
12.879964,1,7.490997
15.822951,1,7.584509
8.389496,1,7.66367
7.404497,1,7.791137
10.624893,1,7.868032
8.649649,1,7.961383
5.531951,1,8.062403
7.794116,1,8.150175
11.042233,1,8.247102
4.036253,1,8.335183
5.866306,1,8.425012
8.982308,1,8.505049
13.029848,1,8.605014
11.138376,1,8.748149
6.822019,1,8.829255
15.063428,1,8.920705
8.755322,1,9.02668
5.880274,1,9.13082
6.55273,1,9.224763
13.704466,1,9.334961
13.425461,1,9.435527
12.776795,1,9.527338
7.267086,1,9.61244
19.733299,1,9.734608
13.158591,1,9.844776
5.623253,1,9.947245
6.706647,1,10.0459
28.110447,1,10.138011
7.350428,1,10.225746
8.20741,1,10.327959
9.450527,1,10.43299
4.914744,1,10.528647
