#{"t_start": 1655142079.0476928, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-11.163911,11,4.266357
0.087108,1,4.330287
-0.060815,1,4.36062
-0.056923,1,4.435215
-0.02138,1,4.488668
0.089321,1,4.528032
-0.145647,1,4.566759
0.014097,1,4.627972
-0.054317,1,4.667982
-0.031912,1,4.717952
0.052649,1,4.765944
-0.038329,1,4.82743
-0.066744,1,4.865126
-0.11634,1,4.938214
0.198397,1,4.965384
-0.152431,1,5.011423
0.053307,1,5.03887
-0.031666,1,5.106658
0.025502,1,5.135189
0.017827,1,5.173414
-0.031478,1,5.214887
0.237463,1,5.253077
-0.043869,1,5.28285
-0.004544,1,5.315326
-0.039514,1,5.359491
-0.034175,1,5.401148
0.116741,1,5.443029
-0.023844,1,5.485168
-0.073597,1,5.520673
0.133252,1,5.554004
-0.068273,1,5.601508
-0.029303,1,5.633881
0.024459,1,5.695131
-0.08247,1,5.734897
-0.069335,1,5.763967
-0.037196,1,5.80276
0.067841,1,5.833241
-0.116494,1,5.916905
0.045772,1,5.957634
0.010017,1,5.986954
0.008081,1,6.023998
-0.083869,1,6.096089
-0.045238,1,6.139619
-0.060395,1,6.167838
-0.068834,1,6.208421
-0.01638,1,6.256367
-0.094998,1,6.307966
0.056941,1,6.349506
-0.018789,1,6.389918
-0.083319,1,6.453176
-0.022972,1,6.543499
0.064109,1,6.586704
0.094112,1,6.625523
-0.078883,1,6.66604
0.014339,1,6.692966
-0.120653,1,6.763001
0.058547,1,6.844433
-0.071607,1,6.894892
0.064857,1,6.928707
0.037801,1,6.994044
0.128517,1,7.032227
-0.0845,1,7.093107
-0.054189,1,7.133351
0.007019,1,7.176454
-0.111139,1,7.210344
-0.038905,1,7.258681
-0.033453,1,7.330542
0.03595,1,7.401783
-0.005197,1,7.430582
-0.018162,1,7.483837
0.042666,1,7.522516
-0.055503,1,7.553256
-0.005776,1,7.584876
-0.051323,1,7.646987
-0.103636,1,7.684941
-0.054372,1,7.729412
-0.101594,1,7.791153
0.041214,1,7.83197
0.031421,1,7.868833
-0.092674,1,7.909676
0.279285,1,7.959338
-0.075589,1,8.018666
-0.137549,1,8.080319
0.004867,1,8.122969
0.077439,1,8.163713
0.017714,1,8.204469
-0.01315,1,8.254785
-0.025279,1,8.285339
0.04372,1,8.322484
-0.006599,1,8.371774
0.016991,1,8.411141
-0.000673,1,8.494496
-0.070741,1,8.536555
0.030076,1,8.57402
0.099131,1,8.602942
0.004448,1,8.646602
-0.163357,1,8.672779
-0.076313,1,8.706306
-0.062177,1,8.747567
0.175636,1,8.7895
-0.107162,1,8.827659
0.096379,1,8.858421
0.125164,1,8.905242
-0.056268,1,8.954824
-0.091904,1,9.047204
0.006176,1,9.093193
-0.017313,1,9.141071
0.034401,1,9.170657
-0.138957,1,9.203157
0.090603,1,9.242316
-0.063202,1,9.28055
-0.05805,1,9.350974
0.10932,1,9.381175
-0.082449,1,9.460895
-0.081406,1,9.530092
-0.016908,1,9.585997
-0.003992,1,9.637075
0.070395,1,9.688246
-0.0412,1,9.717115
0.080867,1,9.758879
-0.043009,1,9.840981
0.036237,1,9.882384
-0.090859,1,9.923544
0.005023,1,9.983797
-0.049415,1,10.024884
0.075383,1,10.066867
-0.02959,1,10.093005
-0.015149,1,10.13939
-0.056203,1,10.20141
0.009377,1,10.24525
0.082083,1,10.288978
-0.016443,1,10.324195
