#{"t_start": 1655046878.4175522, "env_id": "IK-Gazebo-v0"}
r,l,t
0.050677,49,7.330159
-1.303657,100,13.30683
-1.405316,100,19.324918
-1.125521,100,25.449485
-1.025112,100,31.251079
-1.249263,100,37.58651
-1.294635,100,43.458491
-0.536905,100,49.125509
-1.03069,100,55.178871
-1.072071,100,60.824509
-0.866221,100,66.493263
-1.367158,100,71.740029
-0.959593,100,77.299633
-1.108696,100,82.965234
-1.420434,100,88.725761
-1.831638,100,95.217051
-1.418888,100,101.479297
-1.327873,100,107.659292
-1.436084,100,113.248331
-1.416599,100,118.417939
-1.070253,100,123.959277
-1.47648,100,129.514964
-0.857365,100,135.105484
-0.633567,95,140.697683
-1.829842,100,146.664547
-0.236725,47,149.224537
-1.518824,100,155.123342
-1.756065,100,160.725014
-0.974822,100,166.311351
-0.749815,100,171.928813
-1.680092,100,177.551722
-1.402336,100,183.32945
-1.388535,100,188.717653
-1.387552,100,194.450262
-1.412481,100,200.503357
-0.350906,71,204.53347
-1.602427,100,210.387154
-0.967251,100,216.416471
-1.324315,100,222.317031
-0.118989,29,224.152236
-1.372962,100,230.054165
0.024952,40,232.18315
-0.968576,100,237.523026
-1.143661,100,243.330836
-1.866304,100,249.03623
-0.880437,100,254.618609
-0.288179,78,259.055653
-0.823411,100,264.970037
0.15353,6,265.304238
-0.997408,100,270.967537
-1.652829,100,276.582427
-1.304641,100,282.069886
-1.091127,100,288.003595
-0.260125,55,290.817209
-0.98621,100,296.281373
-0.738332,87,300.756964
-1.190692,100,306.066686
-1.288665,100,311.26293
-0.920259,100,317.124461
-1.580508,100,323.175639
-0.724509,93,328.524762
-1.030697,100,334.403637
-1.21326,100,340.315621
-1.101699,100,345.979415
-0.865119,100,351.50842
-1.409276,100,357.790412
-0.251577,52,360.581625
0.270098,16,361.426582
-0.93934,100,367.499255
-1.41019,100,373.388236
-1.47829,100,379.268939
-1.423103,100,385.528417
-0.135693,46,387.965472
-1.443421,100,394.041781
0.261882,30,396.012183
-1.285525,100,402.09183
-1.378075,100,408.265683
-1.421949,100,414.454268
-1.170294,100,420.888124
-0.947216,100,425.926067
-1.044727,100,431.498073
-1.414894,100,437.165852
-0.887277,100,443.426281
-1.093403,100,448.750142
-1.354981,100,454.414494
-1.007396,100,460.387184
-0.991052,100,466.052361
-1.448255,100,472.234691
-1.487441,100,478.191857
-1.064017,100,483.559928
-1.033016,100,489.154588
-0.983773,100,494.841269
-0.993385,100,500.608013
-1.230223,100,506.108889
-1.424711,100,512.178464
-0.070432,31,513.893422
-0.906155,100,519.821206
-1.593286,100,525.816746
-1.450566,100,531.884454
-1.456539,100,537.949374
-1.178179,100,543.816479
-1.070778,100,550.885515
-1.139646,100,556.7557
-1.060697,100,562.34476
-0.036623,51,564.978228
-1.109743,100,570.571311
0.09013,28,572.094976
-1.284903,100,577.718815
-0.39294,90,582.967505
-1.270094,100,588.881162
0.259712,5,589.202663
-0.23841,44,591.51649
-0.937371,100,597.417286
-1.482254,100,603.486244
-0.014155,40,605.659788
-0.663535,100,611.246202
-0.976051,100,616.409392
-0.234179,38,618.468586
-1.171053,100,624.029044
0.234309,26,625.546608
-1.16892,100,631.077137
-0.580873,79,635.561434
-0.994073,100,641.343076
-0.122823,41,643.742225
-1.347942,100,649.427889
-1.146625,100,655.432781
-1.283967,100,661.122647
-0.882548,100,667.835647
-1.322392,100,673.855292
-1.386432,100,679.991168
-1.075485,100,686.073446
-0.073697,18,687.018072
-0.884768,100,693.033732
-1.06605,100,699.026749
-0.967769,100,704.831471
-0.884786,100,710.975375
-0.956618,100,717.084033
-1.035915,100,722.748226
-0.908724,100,728.786599
-1.106433,100,734.838711
-1.509676,100,740.733109
-1.031195,100,746.574782
-0.794048,100,752.468607
-1.075575,100,758.338275
-1.140764,100,763.942063
-0.038211,42,766.394865
-1.483002,100,772.526036
-1.128602,100,778.468904
-1.210776,100,784.136837
-1.404435,100,790.328115
-1.19154,100,795.964496
-1.559567,100,802.091686
-1.502766,100,807.834858
-1.091743,100,814.226036
-1.324761,100,820.014364
-1.394982,100,825.506956
-1.103205,100,831.523513
-0.736688,100,837.377347
-1.1768,100,843.162751
-0.887114,100,849.157563
-0.689408,82,854.13659
-1.172872,100,859.663944
-0.722977,100,865.120316
-1.265961,100,871.244085
-1.391991,100,877.775313
-0.405461,82,882.485336
-0.474823,91,888.36535
-1.125128,100,893.8668
-0.132802,30,895.638416
-0.156154,41,898.254258
-1.007051,100,904.236086
-0.790024,100,909.949865
-1.047874,100,916.179224
-1.580315,100,921.788711
-1.058172,100,928.205544
-1.163831,100,935.013779
-1.082637,100,941.401736
-0.995635,100,949.003795
-0.693802,100,955.678878
-1.083907,100,961.085242
0.070997,25,962.608422
-1.154878,100,968.813024
0.090667,11,969.536073
-0.839614,100,975.682233
-1.191957,100,981.952383
-0.956274,100,988.260998
-0.732423,100,994.266023
-1.171479,100,999.708833
-0.859769,100,1006.140373
-0.954832,100,1012.015263
-1.248632,100,1017.88146
-0.911644,100,1023.737589
-0.909382,100,1029.324984
-0.977784,100,1035.294873
-0.987874,100,1042.297718
-0.980956,100,1048.584964
-0.846038,100,1054.969755
-0.846482,100,1061.824866
-0.806113,100,1068.625097
-0.909914,100,1074.648721
-0.875073,100,1080.949419
0.294932,32,1082.804307
-1.458287,100,1089.394828
-0.971451,100,1095.943697
-1.343238,100,1101.605646
-0.525228,100,1108.112952
-0.991313,100,1114.85759
-0.646755,100,1121.0611
-0.950521,100,1127.391096
-0.343999,63,1131.429591
-1.344208,100,1139.441687
-1.412312,100,1145.901743
0.116837,9,1146.354641
-0.496962,68,1150.359067
-1.019135,100,1156.277608
-0.105129,28,1158.139209
-1.293155,100,1163.873166
-1.504002,100,1169.842655
-1.661313,100,1176.026017
-0.159057,55,1179.749492
-1.008028,100,1185.903018
-0.74423,100,1191.906079
-1.052439,100,1198.087418
-1.120927,100,1204.609421
-1.206348,100,1210.626153
-0.935329,100,1216.897194
-0.955532,100,1222.59301
-0.057649,23,1223.883611
-0.899535,100,1230.189561
-1.024379,100,1236.594259
-0.906199,100,1242.813311
-0.873811,100,1248.585469
-0.802484,100,1254.242205
-1.464208,100,1260.445017
-0.341909,46,1263.278072
-0.761121,100,1268.926616
-1.100247,100,1275.44604
-0.50548,76,1279.983993
-0.80313,100,1285.914677
-0.480828,99,1291.849188
-0.869463,100,1297.135308
-0.987883,100,1303.121026
-0.216758,36,1305.151736
-0.826719,100,1317.807357
-0.887625,100,1323.768669
-1.072574,100,1329.027183
-0.072604,32,1331.539131
-0.970935,100,1337.466823
-1.202873,100,1343.511095
-1.553695,100,1349.524949
-1.258095,100,1355.681692
-0.938296,100,1362.081005
-0.977953,100,1367.527853
-0.97874,100,1373.707332
-0.861245,100,1379.266413
-0.771831,99,1385.773619
-1.202035,100,1391.370048
-0.984377,100,1397.884385
-0.252169,50,1400.521708
0.051794,25,1402.139867
-1.011777,100,1408.500729
-0.764342,100,1414.376767
-1.013688,100,1420.599449
-1.553805,100,1425.716871
-0.722683,100,1431.939942
-1.322075,100,1437.738636
-1.006149,100,1443.550473
-0.324797,66,1447.027475
-0.529884,100,1452.655757
-0.828019,100,1459.194786
-1.171202,100,1464.668804
-1.524111,100,1470.450257
-1.01982,100,1476.851885
-0.20926,52,1479.878875
-1.253964,100,1485.87423
0.236713,7,1486.320274
-0.783609,100,1492.678163
-0.005962,42,1495.170288
-1.508281,100,1501.390593
-1.043588,100,1507.43927
0.087152,43,1509.993675
-1.30051,100,1516.112758
-0.915649,100,1521.567188
0.20719,10,1522.107594
-1.187148,100,1528.618334
-0.999699,100,1535.101389
-1.283963,100,1541.981129
-1.505586,100,1548.037925
-1.100322,100,1554.083577
-0.11822,34,1556.479334
0.11942,15,1557.327487
-1.218885,100,1563.397044
-1.132028,100,1569.500619
-0.281921,70,1573.875362
-1.28655,100,1579.438126
-0.4626,93,1585.116945
-0.417224,57,1588.595751
-1.532379,100,1595.091507
-0.787131,98,1601.529706
0.102418,5,1601.986682
-0.784751,100,1607.934092
-1.230987,100,1614.134511
-0.070819,63,1617.636261
-0.290422,52,1620.575686
-0.034374,29,1622.372738
-0.852502,100,1627.780775
-1.547292,100,1633.926926
-1.099677,100,1640.546834
0.016651,31,1642.72306
-0.025403,7,1643.108497
