#{"t_start": 1655929222.9843814, "env_id": "IK-Gazebo-v0"}
r,l,t
61.034706,1,3.698996
11.926073,1,3.789787
107.067212,1,3.838713
84.255708,1,3.889503
7.810096,1,3.966684
58.990639,1,4.008765
9.818683,1,4.056505
5.921257,1,4.113247
69.658142,1,4.160442
398.647356,1,4.210865
7.868963,1,4.280437
44.342558,1,4.326187
102.774283,1,4.371765
19.628235,1,4.437444
60.938755,1,4.487461
15.610259,1,4.554383
29.19122,1,4.607855
88.62735,1,4.67004
93.209766,1,4.731544
7.396213,1,4.776074
90.03048,1,4.84237
77.633779,1,4.889925
34.220142,1,4.935558
295.71836,1,4.98186
118.562315,1,5.028654
27.976656,1,5.094603
16.620212,1,5.163435
13.587163,1,5.22371
98.581854,1,5.271726
90.84711,1,5.326217
169.142468,1,5.377379
12.463987,1,5.438746
12.399868,1,5.525509
41.917553,1,5.583822
172.482571,1,5.635274
84.417648,1,5.692356
294.383387,1,5.761221
8.604085,1,5.866724
7.426735,1,5.964324
814.077234,1,6.01884
35.389756,1,6.065984
33.888359,1,6.13339
126.960805,1,6.185243
21.850868,1,6.244745
92.378688,1,6.290808
105.727759,1,6.358143
344.517372,1,6.41084
87.994949,1,6.467851
11.469388,1,6.57478
69.352355,1,6.620064
15.156844,1,6.668577
23.316542,1,6.718714
8.035047,1,6.769377
76.715906,1,6.867536
274.373154,1,6.917897
118.673101,1,6.973197
45.422739,1,7.016057
51.709863,1,7.060797
329.596631,1,7.116858
47.049111,1,7.162029
104.533444,1,7.205853
92.579742,1,7.267514
230.521956,1,7.314095
61.095444,1,7.360303
