#{"t_start": 1655907590.3272572, "env_id": "IK-Gazebo-v0"}
r,l,t
61.094211,1,4.410382
11.925871,1,4.521843
105.079073,1,4.581573
84.170717,1,4.654562
7.810093,1,4.754736
58.235615,1,4.825766
9.868836,1,4.909175
5.922408,1,4.998157
70.040664,1,5.075233
804.982094,1,5.148876
7.869411,1,5.252343
44.207887,1,5.328112
93.013143,1,5.388792
19.488061,1,5.451368
103.798614,1,5.535146
15.518273,1,5.635241
27.903827,1,5.701342
85.259693,1,5.785701
82.223242,1,5.85996
7.081048,1,5.940487
83.574338,1,6.019622
76.08408,1,6.087401
28.740323,1,6.151963
327.01732,1,6.226683
99.708278,1,6.289623
33.37651,1,6.359585
295.801006,1,6.425125
42.232484,1,6.518188
107.023514,1,6.639939
99.909471,1,6.71026
145.999786,1,6.796905
7.482486,1,6.911274
12.458592,1,7.059275
44.468623,1,7.174441
189.412298,1,7.272527
93.12487,1,7.37988
269.911154,1,7.465659
8.613624,1,7.561265
7.43002,1,7.677894
805.606984,1,7.759195
39.683188,1,7.842813
36.365881,1,7.934924
136.952619,1,8.008516
22.056054,1,8.106859
71.406317,1,8.196427
106.696841,1,8.305064
97.453951,1,8.379397
84.628345,1,8.452051
11.415554,1,8.551918
64.128131,1,8.631802
15.113736,1,8.747547
24.561879,1,8.806951
5.951979,1,8.909066
103.149532,1,8.98628
120.407475,1,9.066324
347.385746,1,9.143186
51.995749,1,9.210837
74.400034,1,9.290474
357.063069,1,9.359676
58.947484,1,9.448761
50.290489,1,9.526776
96.061502,1,9.588991
220.075501,1,9.733603
9.84136,1,9.83305
2990.257486,1,9.919572
1918.256584,1,10.002337
896.439768,1,10.090786
1071.931896,1,10.188275
243.086218,1,10.281658
42.533641,1,10.352494
128.467765,1,10.419497
75.05684,1,10.491652
891.936972,1,10.567196
69.011728,1,10.650122
15.507868,1,10.738061
30.166308,1,10.8209
318.000005,1,10.889285
80.627972,1,10.966487
304.269517,1,11.046642
13.357379,1,11.113812
139.439763,1,11.186507
224.547536,1,11.268183
19.945332,1,11.35311
83.34727,1,11.431899
97.918829,1,11.525679
34.926089,1,11.610083
35.827815,1,11.693292
49.951042,1,11.781882
27.347454,1,11.858792
7.011367,1,11.97556
46.319934,1,12.042392
24.389858,1,12.123642
2460.905694,1,12.228344
80.101257,1,12.327923
15.493043,1,12.402818
12.160612,1,12.526081
145.224401,1,12.617815
28.676207,1,12.715396
86.416918,1,12.791224
13.045655,1,12.872015
154.023913,1,12.959681
79.396095,1,13.048135
44.267496,1,13.113544
11.172393,1,13.213755
16.95205,1,13.382845
71.107974,1,13.469341
18.217115,1,13.585348
937.281455,1,13.682102
363.156905,1,13.766286
215.779229,1,13.874631
2240.497535,1,13.976008
99.843116,1,14.07482
13.762807,1,14.190722
181.988664,1,14.273557
3176.603437,1,14.346936
144.543286,1,14.415742
236.667616,1,14.489064
184.817391,1,14.565942
25.114323,1,14.62488
9.848244,1,14.716904
206.011733,1,14.801438
15.71821,1,14.881762
54.344285,1,14.95299
27.603316,1,15.038025
20.689126,1,15.108407
22.22419,1,15.182128
124.689833,1,15.252589
1855.346617,1,15.313714
67.559597,1,15.365481
280.826568,1,15.428005
8.263377,1,15.509333
131.791833,1,15.56536
174.159683,1,15.62004
171.7976,1,15.678929
31.564799,1,15.735086
6.154686,1,15.790609
11.796904,1,15.863353
22.624907,1,15.9313
853.291235,1,15.995654
97.627103,1,16.067893
42.262062,1,16.132608
40.213309,1,16.204462
36.413127,1,16.273601
18.794678,1,16.343741
34.016648,1,16.445041
127.788859,1,16.500988
118.369419,1,16.558519
102.543539,1,16.61375
31.202312,1,16.687788
89.481783,1,16.765648
81.353345,1,16.84109
123.34294,1,16.915958
37.099857,1,16.980346
228.538866,1,17.044587
153.062622,1,17.128317
112.972073,1,17.187841
151.96515,1,17.269407
9.349842,1,17.371864
105.225523,1,17.446198
1985.92927,1,17.517712
57.155055,1,17.570342
87.981932,1,17.631631
6.726615,1,17.72998
171.621019,1,17.806177
66.727333,1,17.878676
71.479947,1,17.96525
21.225738,1,18.032748
14.0855,1,18.093147
229.599972,1,18.156757
106.347112,1,18.238972
831.105793,1,18.296176
56.180322,1,18.350245
53.55332,1,18.40394
30.102026,1,18.468628
98.186686,1,18.5225
46.927552,1,18.577966
17.960541,1,18.628059
72.995133,1,18.676811
23.056254,1,18.77046
127.76444,1,18.830303
92.222512,1,18.920886
947.14025,1,19.169119
909.759316,1,19.348249
40.894908,1,19.419231
988.496718,1,19.476191
192.920223,1,19.548918
58.990882,1,19.60322
12.147988,1,19.673635
16.775623,1,19.745249
72.934094,1,19.806391
141.319307,1,19.871879
7.145572,1,19.968951
37.66656,1,20.031432
127.184397,1,20.08208
203.901198,1,20.142403
76.227062,1,20.210754
149.937835,1,20.274397
101.619992,1,20.342375
37.120837,1,20.437144
96.252252,1,20.547899
65.211339,1,20.645371
347.691061,1,20.763123
230.208833,1,20.870687
229.526165,1,21.015855
130.891117,1,21.115556
340.74448,1,21.19287
68.547442,1,21.262631
85.68274,1,21.330055
365.976837,1,21.398431
61.183485,1,21.470289
23.309617,1,21.557635
26.61662,1,21.636003
15.193193,1,21.720313
61.019411,1,21.802407
83.737031,1,21.873144
15.303346,1,21.954183
82.070074,1,22.03086
14.878117,1,22.085443
129.126921,1,22.135763
6.987814,1,22.198033
6.992149,1,22.290159
32.213492,1,22.339475
17.139917,1,22.396879
136.064738,1,22.452279
8.328338,1,22.520343
6.093725,1,22.598948
29.961955,1,22.663105
27.876513,1,22.719692
261.645981,1,22.806118
289.64547,1,22.867518
1219.457537,1,22.920652
16.846723,1,22.970016
19.527633,1,23.040755
33.58274,1,23.097434
153.716524,1,23.1499
15.328627,1,23.203678
306.854176,1,23.27425
172.031961,1,23.341811
804.579815,1,23.406419
44.281803,1,23.463919
1293.499632,1,23.524268
317.448897,1,23.585544
153.183746,1,23.648882
8.167131,1,23.703983
54.359526,1,23.762513
43.89718,1,23.818007
372.4569,1,23.875585
39.861567,1,23.929928
14.718243,1,23.982943
14.595191,1,24.057972
83.083809,1,24.110546
24.597028,1,24.162004
8.46411,1,24.21353
8.165778,1,24.319376
14.7543,1,24.38634
1167.508948,1,24.457843
52.068816,1,24.519594
11.634592,1,24.615286
62.254239,1,24.675322
21.67331,1,24.795223
393.613291,1,24.853062
8.351216,1,24.954437
73.124203,1,25.01609
8.409125,1,25.113479
219.50982,1,25.200051
104.75575,1,25.297551
7.77457,1,25.375587
26.526819,1,25.463367
7.349035,1,25.553652
273.459522,1,25.649677
77.832946,1,25.732415
119.475186,1,25.811288
59.733718,1,25.906564
11.835297,1,26.028799
115.77911,1,26.086914
10.756819,1,26.194919
127.666281,1,26.260693
72.830593,1,26.314832
8.275888,1,26.424603
180.92272,1,26.490606
4455.034205,1,26.552266
64.775878,1,26.606971
8.320545,1,26.704086
151.702917,1,26.756284
347.60939,1,26.810113
24.850232,1,26.863185
332.108452,1,26.917984
44.548811,1,26.989378
26.700943,1,27.051577
203.626496,1,27.10867
9.063547,1,27.161294
12.918689,1,27.230408
300.373558,1,27.289892
124.224879,1,27.357225
61.488104,1,27.415145
45.007514,1,27.480034
13.061324,1,27.54464
20.392828,1,27.611656
118.95422,1,27.679093
82.529445,1,27.748205
287.59727,1,27.818838
29.213047,1,27.880648
3728.750818,1,27.952279
106.995813,1,28.012553
293.882168,1,28.070934
70.227184,1,28.129143
51.214774,1,28.189643
102.442274,1,28.248497
113.453454,1,28.300296
61.210267,1,28.353171
6.975398,1,28.435311
1406.825357,1,28.494354
35.47384,1,28.555324
1257.485759,1,28.630465
31.908522,1,28.690582
143.022931,1,28.749899
120.22101,1,28.818583
26.940652,1,28.872596
115.512218,1,28.935387
38.007515,1,28.996266
37.917154,1,29.060133
13.028409,1,29.177371
67.519212,1,29.234538
103.051408,1,29.322697
190.55068,1,29.403706
11.104534,1,29.479655
340.853027,1,29.535854
1003.453227,1,29.596347
103.630698,1,29.662645
395.931572,1,29.747311
10.381403,1,29.869019
14.43023,1,29.946861
808.183783,1,30.026417
61.497745,1,30.087842
150.253232,1,30.141923
41.948804,1,30.196153
120.785879,1,30.25311
131.578895,1,30.314841
83.606324,1,30.373002
12.282778,1,30.440074
126.410681,1,30.494241
91.643731,1,30.571255
10.570952,1,30.735318
142.241715,1,30.840607
6.746163,1,30.992066
111.167976,1,31.087648
68.230644,1,31.159039
196.694816,1,31.256243
139.072901,1,31.345582
8.486314,1,31.430471
13.150217,1,31.542097
116.131911,1,31.646904
11.495142,1,31.829162
29.740308,1,31.947976
66.273162,1,32.047657
111.027477,1,32.127525
59.406304,1,32.209315
231.895919,1,32.36026
15.125188,1,32.539243
13.026289,1,32.630524
48.281533,1,32.731798
211.194228,1,32.8285
226.612133,1,32.897479
7.050185,1,33.009104
136.947814,1,33.100914
98.41788,1,33.181384
334.968046,1,33.269618
36.838375,1,33.390448
143.906055,1,33.508174
8.06015,1,33.648981
108.337227,1,33.78336
92.971784,1,33.893188
3131.508176,1,33.97727
19.674018,1,34.07115
399.155439,1,34.152726
200.796196,1,34.231907
43.500052,1,34.289287
232.03201,1,34.372048
14.616226,1,34.426542
362.278365,1,34.48156
320.910888,1,34.538882
61.313658,1,34.596085
346.905583,1,34.660913
131.101321,1,34.739251
27.607101,1,34.810047
37.239811,1,34.869969
24.630149,1,34.925932
9.744763,1,34.986473
64.760262,1,35.060191
63.168796,1,35.141645
85.942557,1,35.214305
62.749473,1,35.273821
369.934327,1,35.333877
9.218806,1,35.420459
11.797704,1,35.508815
13.307762,1,35.593545
103.640419,1,35.656088
15.728979,1,35.716173
43.461118,1,35.77633
72.448857,1,35.830119
12.572779,1,35.883546
66.768219,1,35.943458
10.34937,1,36.042791
24.986247,1,36.157086
11.881972,1,36.250304
20.669848,1,36.340816
22.802512,1,36.425714
961.009551,1,36.508833
320.049898,1,36.579591
70.132628,1,36.651984
59.088052,1,36.732718
344.269001,1,36.812916
102.598188,1,36.914915
91.325408,1,37.00712
100.203451,1,37.097335
123.655386,1,37.181378
28.911439,1,37.282881
317.226066,1,37.359341
118.092039,1,37.446417
110.923767,1,37.523666
100.032268,1,37.594828
226.960978,1,37.676851
87.007246,1,37.746054
238.564702,1,37.82859
1219.578947,1,37.903567
76.888026,1,37.995484
24.214632,1,38.074622
80.711402,1,38.169119
