#{"t_start": 1655843556.0455303, "env_id": "IK-Gazebo-v0"}
r,l,t
11.19731,1,5.877159
11.808247,1,6.071738
8.846285,1,6.262824
9.328197,1,6.457255
14.61451,1,6.688447
12.266091,1,6.905159
6.574676,1,7.007818
7.210871,1,7.195717
8.030412,1,7.386554
17.28462,1,7.633565
8.932763,1,7.814557
9.416167,1,8.018221
4.055497,1,8.204203
7.278968,1,8.408552
8.63141,1,8.653207
12.449041,1,8.887238
8.325016,1,9.124696
6.598672,1,9.298458
6.784828,1,9.474131
4.203265,1,9.605196
10.958612,1,9.78605
10.37671,1,9.873818
8.240893,1,9.956051
6.341568,1,10.107889
15.433129,1,10.32462
14.878313,1,10.554508
16.300913,1,10.773355
7.20095,1,10.989299
9.536328,1,11.175402
13.904115,1,11.316757
8.369271,1,11.464245
8.929842,1,11.617261
8.45917,1,11.818553
5.09392,1,11.96672
23.491517,1,12.137237
11.802906,1,12.30123
18.506087,1,12.477468
8.488279,1,12.676626
5.488761,1,12.819473
6.146068,1,12.98916
6.33434,1,13.142314
5.636795,1,13.283095
12.322365,1,13.450533
7.308723,1,13.638643
11.316286,1,13.794862
7.967321,1,13.959225
13.137494,1,14.13951
5.88617,1,14.299616
12.265995,1,14.46864
8.078735,1,14.628752
14.55524,1,14.771122
8.76189,1,15.007026
5.873972,1,15.269352
5.741486,1,15.468987
18.271851,1,15.690845
6.637593,1,15.840887
13.500696,1,16.032575
8.283931,1,16.232837
19.673657,1,16.458523
10.038825,1,16.607201
6.104782,1,16.750881
6.765674,1,16.984411
21.884328,1,17.182569
8.429012,1,17.370149
9.326649,1,17.573527
11.872087,1,17.812115
6.709975,1,18.064792
18.236814,1,18.276482
6.112631,1,18.504343
9.064297,1,18.700179
4.272911,1,18.852003
8.024318,1,18.949653
7.080819,1,19.165861
11.599631,1,19.396326
5.982876,1,19.562032
5.75429,1,19.808805
13.52075,1,20.029449
6.793331,1,20.242703
16.524397,1,20.460452
3.769615,1,20.679326
7.685741,1,20.910378
12.023934,1,21.109353
4.323573,1,21.268415
6.378111,1,21.530266
7.177953,1,21.762833
11.620488,1,21.972584
8.112509,1,22.186549
8.358606,1,22.344648
7.249009,1,22.510161
3.417124,1,22.800079
9.287056,1,23.026489
6.371645,1,23.266955
19.367397,1,23.501385
11.35558,1,23.684554
5.952064,1,23.896405
11.805225,1,24.112265
7.674911,1,24.338141
9.840787,1,24.519725
7.065876,1,24.735404
6.396953,1,24.954991
9.457708,1,25.103661
10.556863,1,25.188172
9.338792,1,25.372008
10.936638,1,25.561712
8.631468,1,25.78615
4.630525,1,25.949986
6.232175,1,26.274874
21.421693,1,26.527911
5.530145,1,26.747972
22.689903,1,26.991204
27.190802,1,27.25518
19.523447,1,27.539748
12.104151,1,27.792378
10.708902,1,27.985307
21.187232,1,28.163884
10.121403,1,28.334878
9.79966,1,28.576597
3.991959,1,28.814765
4.472796,1,29.046001
15.368391,1,29.316076
21.364596,1,29.538474
10.489582,1,29.769432
12.055752,1,29.96478
10.893631,1,30.178604
9.006186,1,30.306757
9.781,1,30.529749
14.255662,1,30.803926
16.171911,1,31.022919
7.699473,1,31.275212
35.633744,1,31.551697
8.160812,1,31.769301
29.876038,1,32.000325
48.652343,1,32.201628
25.894063,1,32.412651
9.654045,1,32.600662
3.754097,1,32.821872
23.653717,1,33.035193
9.355277,1,33.260768
39.433151,1,33.520622
33.172505,1,33.733103
14.315061,1,33.926327
27.861743,1,34.104702
8.581757,1,34.367979
8.10724,1,34.639538
8.610369,1,34.810968
11.988261,1,35.065725
14.358411,1,35.331585
9.56617,1,35.549389
15.909274,1,35.813719
27.882951,1,36.068116
26.823085,1,36.313383
11.974598,1,36.551473
19.584926,1,36.779373
10.828574,1,36.960978
13.984565,1,37.241913
10.442254,1,37.488771
33.927299,1,37.735483
13.635597,1,37.992079
28.941105,1,38.237034
27.070517,1,38.482151
16.481347,1,38.723281
11.390158,1,38.95813
6.642373,1,39.196208
31.723333,1,39.348496
9.468024,1,39.652741
23.002171,1,39.872945
7.886441,1,40.10906
8.091787,1,40.320954
20.013851,1,40.530925
14.806959,1,40.805593
34.846897,1,41.067156
11.363392,1,41.292712
19.748593,1,41.41556
11.682505,1,41.594787
11.95016,1,41.843101
13.191906,1,42.151204
7.650344,1,42.405851
21.062263,1,42.635683
22.687406,1,42.889155
27.284579,1,43.100085
12.013878,1,43.392739
26.53747,1,43.603491
25.108005,1,43.817891
17.07116,1,44.040554
74.904323,1,44.280951
17.190432,1,44.526737
8.338756,1,44.765557
9.785743,1,44.960687
12.024534,1,45.194856
45.497359,1,45.441897
16.564342,1,45.675193
7.119754,1,45.867164
11.681274,1,46.06274
13.247337,1,46.337584
19.851571,1,46.593528
10.467139,1,46.877923
