#{"t_start": 1655142430.2036138, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-10.036012,11,4.231638
0.059632,1,4.300789
-0.06705,1,4.35009
-0.116447,1,4.410287
-0.04192,1,4.482241
0.031035,1,4.530568
0.064292,1,4.577789
-0.208067,1,4.664832
0.029085,1,4.703331
-0.054112,1,4.755428
-0.049319,1,4.793459
0.023924,1,4.856543
0.112093,1,4.896434
-0.104434,1,4.957182
-0.036176,1,4.996735
-0.026696,1,5.037875
-0.050555,1,5.078106
0.024745,1,5.139042
-0.078889,1,5.179404
-0.027549,1,5.207624
-0.025313,1,5.246955
-0.00379,1,5.276444
-0.00424,1,5.3161
-0.098171,1,5.346596
-0.022383,1,5.387203
-0.112307,1,5.433282
0.060379,1,5.464862
-0.034159,1,5.508243
-0.060458,1,5.581379
0.006441,1,5.613859
-0.019933,1,5.649738
0.034142,1,5.692775
-0.010124,1,5.763968
0.046234,1,5.795021
-0.075093,1,5.83523
0.080889,1,5.884072
-0.036205,1,5.944621
-0.12394,1,6.005945
0.007596,1,6.035721
-0.063234,1,6.074659
-0.04818,1,6.110294
-0.059688,1,6.180685
-0.066332,1,6.213557
0.056958,1,6.256475
0.113709,1,6.287685
-0.090702,1,6.328895
-0.047759,1,6.368431
0.102456,1,6.398466
-0.043137,1,6.436452
-0.043687,1,6.507095
-0.088457,1,6.585313
0.01743,1,6.643718
0.052456,1,6.675774
0.036153,1,6.734895
0.071705,1,6.765611
-0.094514,1,6.83407
-0.034312,1,6.904469
-0.005462,1,6.984596
-0.063371,1,7.015848
-0.083347,1,7.079129
-0.0235,1,7.11378
-0.085924,1,7.208043
-0.009851,1,7.24935
0.027887,1,7.291813
0.00978,1,7.383038
-0.054133,1,7.433382
-0.028579,1,7.505708
-0.13906,1,7.568897
-0.003388,1,7.59705
-0.084426,1,7.644276
-0.039022,1,7.691754
-0.048271,1,7.7362
-0.029485,1,7.766363
-0.009451,1,7.827248
-0.058476,1,7.851551
0.228564,1,7.896227
-0.059939,1,7.967825
-0.084502,1,7.999807
-0.033939,1,8.032059
-0.102591,1,8.061662
0.036512,1,8.109241
0.017384,1,8.191671
-0.007646,1,8.284435
0.000864,1,8.335573
0.102516,1,8.365006
-0.112294,1,8.414396
-0.006201,1,8.45867
0.049843,1,8.500058
-0.042486,1,8.530197
0.015512,1,8.571552
0.153865,1,8.609904
-0.067657,1,8.691551
-0.105737,1,8.732576
0.008406,1,8.762164
-0.003077,1,8.833383
0.188911,1,8.86677
0.092819,1,8.899711
-0.045337,1,8.942952
0.018652,1,8.985347
0.003495,1,9.017579
0.011689,1,9.058122
0.066992,1,9.095823
-0.027803,1,9.126452
0.011089,1,9.188185
-0.08566,1,9.238388
-0.035795,1,9.278953
0.023812,1,9.325063
0.042567,1,9.356212
0.063397,1,9.391553
0.143965,1,9.423678
-0.095564,1,9.481875
-0.099402,1,9.544213
-0.069901,1,9.576052
0.007938,1,9.658496
-0.018749,1,9.730309
0.012932,1,9.777303
0.000884,1,9.837046
0.128276,1,9.879164
0.02987,1,9.91905
0.016143,1,9.949222
0.046059,1,10.003646
0.031937,1,10.052181
0.036014,1,10.081075
-0.070717,1,10.144065
0.110749,1,10.183494
-0.040436,1,10.234448
-0.085339,1,10.262825
-0.074713,1,10.309002
-0.045872,1,10.382674
-0.084385,1,10.419904
-0.082247,1,10.487266
0.004259,1,10.516414
0.016863,1,10.579249
-0.076421,1,10.612284
0.062435,1,10.650781
0.007156,1,10.703525
-0.039951,1,10.751401
-0.001411,1,10.782443
-0.039168,1,10.845358
0.164828,1,10.877419
-0.07981,1,10.929865
0.008753,1,10.98072
0.121976,1,11.021621
-0.017627,1,11.102181
0.125051,1,11.134898
-0.15649,1,11.26826
-0.020219,1,11.316688
0.002614,1,11.391522
-0.026986,1,11.440446
-0.038439,1,11.489747
0.004932,1,11.564882
-0.024696,1,11.609601
-0.013869,1,11.674863
0.034776,1,11.733211
0.069225,1,11.782555
-0.10798,1,11.872925
-0.048999,1,11.92439
-0.000594,1,11.997339
-0.026049,1,12.0392
-0.015658,1,12.085077
0.129509,1,12.122603
-0.135018,1,12.170159
0.145437,1,12.213013
0.088863,1,12.25824
-0.136297,1,12.340816
-0.01353,1,12.393836
