#{"t_start": 1655842025.6073613, "env_id": "IK-Gazebo-v0"}
r,l,t
11.382475,1,4.28552
11.561596,1,4.380692
10.91443,1,4.481317
7.422515,1,4.572636
7.679306,1,4.705751
11.299319,1,4.784028
5.862341,1,4.857769
6.611432,1,4.951929
6.357587,1,5.031449
18.438002,1,5.136145
7.760082,1,5.22314
9.367379,1,5.309313
4.36654,1,5.391456
6.605027,1,5.472116
12.952437,1,5.571141
12.651849,1,5.663126
8.33321,1,5.799115
6.048645,1,5.883821
6.539107,1,5.989007
4.784243,1,6.078549
7.738994,1,6.173181
6.879211,1,6.275485
7.054275,1,6.349438
4.084073,1,6.450925
15.298444,1,6.541471
9.516898,1,6.65124
16.209424,1,6.749619
5.538031,1,6.836556
9.577996,1,6.939112
24.745984,1,7.025638
6.331825,1,7.113009
6.885566,1,7.237532
6.872692,1,7.347367
9.507671,1,7.478064
16.547431,1,7.576305
12.846325,1,7.676085
15.832812,1,7.78602
6.236694,1,7.89195
7.400657,1,8.010171
10.603789,1,8.104255
8.642914,1,8.210171
4.985473,1,8.302317
11.37382,1,8.404931
7.060056,1,8.493284
8.963269,1,8.595476
5.918866,1,8.692437
7.82325,1,8.78655
13.036942,1,8.897942
11.14458,1,9.038105
6.821018,1,9.131877
15.080093,1,9.231583
8.756852,1,9.340853
5.880243,1,9.456212
6.547021,1,9.551714
13.704968,1,9.662931
13.423285,1,9.78257
12.765458,1,9.870052
5.312033,1,9.98189
19.672991,1,10.095431
12.29724,1,10.191725
5.620375,1,10.295498
6.667059,1,10.398812
28.125699,1,10.499946
7.314017,1,10.604244
9.022403,1,10.713959
9.441257,1,10.809399
7.39858,1,10.908339
15.396253,1,11.022072
6.712842,1,11.123892
10.347619,1,11.224874
4.454179,1,11.377733
7.826637,1,11.481934
5.76321,1,11.586235
10.19681,1,11.667986
5.96021,1,11.848129
5.196315,1,11.957918
13.733955,1,12.067015
6.154502,1,12.181323
17.091761,1,12.285121
3.416632,1,12.372079
7.721086,1,12.457222
10.203042,1,12.581398
4.776099,1,12.68725
5.238377,1,12.805863
6.393388,1,12.913734
9.253748,1,13.01915
8.187768,1,13.111715
5.157459,1,13.204305
6.988176,1,13.297381
3.412421,1,13.39466
9.279843,1,13.569482
6.642929,1,13.67662
21.44538,1,13.797818
8.939769,1,13.906594
4.765922,1,14.006839
11.802592,1,14.171088
7.876348,1,14.260093
9.581583,1,14.37498
8.299349,1,14.482632
