#{"t_start": 1656495325.2018692, "env_id": "IK-WMMO-Gazebo-v0"}
r,l,t
-1.086273,5,4.159385
-1.538421,21,6.089584
-1.473476,9,6.850469
-1.293132,17,8.263592
-2.223878,100,15.831201
-2.050194,100,23.101362
-1.375193,10,23.960438
-2.253269,100,31.430724
-2.044786,65,36.450618
-1.618771,34,39.077936
-1.286542,13,40.368345
-1.775171,9,41.2793
-1.814244,27,43.471206
-0.523004,81,49.992633
-1.940391,100,57.807065
-2.154088,100,65.680394
-2.608707,76,71.719242
-1.929357,100,79.931087
-1.976503,100,87.66125
-1.502641,36,90.575856
-2.008692,100,98.38591
-2.009874,100,105.796443
-2.283974,100,113.509756
-2.111922,100,121.529261
-2.061207,100,129.866509
-2.375929,100,138.206682
-2.067597,100,146.575224
-2.497055,100,155.711707
-2.107108,100,163.741149
-2.646674,100,172.015041
-2.457712,100,180.833389
-2.015579,100,190.814162
-2.437634,100,200.220953
-2.152879,100,209.045377
-2.134399,100,217.676936
-2.522445,100,225.973198
-2.076103,100,234.072195
-2.268735,100,242.108865
-2.122483,100,249.673846
-2.807739,100,257.173401
-2.235318,100,265.120843
-2.07162,100,273.292629
-2.550876,79,279.817448
-2.285366,100,287.687521
-1.888685,100,295.951608
-2.210781,100,303.569659
-2.188982,100,311.052569
-2.077436,100,318.433917
-1.05061,8,319.147868
-2.143616,100,327.212525
0.904063,24,329.111786
-2.321144,100,337.06633
-2.451479,100,344.842421
-2.254334,100,352.483853
-2.180748,100,360.046847
-2.065702,100,367.7918
-2.091458,100,375.563531
-1.936616,100,383.898153
-2.418751,68,389.293294
-2.140455,100,396.689291
-1.982397,100,404.018917
-2.228551,100,411.296614
-2.20926,100,418.626525
-2.117693,100,426.089266
-2.706554,92,433.672251
-2.086238,100,441.780966
-2.299872,100,449.896358
-2.19723,100,457.657492
-2.037295,100,465.507955
-2.135588,100,473.322408
-1.144758,10,474.200311
-2.206622,100,481.492837
-1.956491,100,488.826165
-2.140858,100,496.75271
-0.948308,2,496.991671
-2.016322,100,504.61043
-2.078406,100,512.270155
-2.126815,100,519.850442
-1.902895,100,527.616122
-1.111615,13,528.624095
-1.894271,100,536.570834
-1.93532,34,539.178002
-2.22079,100,547.852606
-2.674998,94,555.48076
-2.600885,100,563.200065
-2.290135,100,570.550118
-2.503172,100,578.074219
-2.196087,100,585.495067
-2.130495,100,594.006291
-2.146755,100,601.575697
-2.074728,100,609.720811
-2.109595,100,617.60528
-1.965292,100,626.468304
-1.976136,100,635.11262
-2.196133,100,642.917105
-2.033904,100,651.493
-2.065739,100,659.429649
-2.094003,100,667.733035
-2.803046,100,676.12086
-2.119306,100,683.904947
-2.012276,100,691.891909
-2.102122,100,700.044577
-1.951868,100,707.904598
-1.954878,100,715.989006
-2.747333,100,724.271875
-1.583372,36,727.628107
-2.036235,100,735.836801
-2.039651,100,743.764958
-2.030443,100,751.263368
-2.127788,100,759.533029
-2.284343,100,767.153616
-1.980206,100,775.222642
-1.750222,36,778.474395
-0.912713,4,778.827435
-1.272761,17,780.097598
-1.980649,100,788.211857
-1.920605,100,796.369251
-2.064166,100,804.085357
-2.474481,75,810.473048
-2.159825,100,819.056732
-2.063107,100,826.734109
-1.660541,37,829.579296
-2.315768,100,837.425534
-1.516443,32,840.834804
-1.951821,100,848.552974
-2.189872,100,856.217282
-2.042765,100,863.936614
-2.131757,100,871.348794
-2.181847,100,878.95301
-2.403676,100,886.212419
-2.02999,100,893.399168
-1.183337,11,894.219506
-1.863363,100,901.806727
-1.804548,31,904.175938
-0.944903,3,904.450812
-2.045156,100,912.065752
-0.942547,3,912.513463
-2.166732,100,920.961755
-2.081167,100,928.824272
-2.16294,100,936.634072
-1.997938,100,944.060099
-2.041176,100,951.244869
-2.028046,100,958.917063
-2.216796,100,966.408572
-1.431006,24,968.279521
-1.962938,100,976.009873
-1.486646,31,978.452835
-2.069255,100,985.951759
-2.091041,100,993.591811
-1.942764,100,1001.071068
-1.919457,100,1008.818458
-1.835438,100,1016.366313
-2.125933,100,1024.381898
-2.045376,100,1032.022063
-2.046607,100,1039.515157
-2.115484,100,1047.697761
-2.266621,100,1055.242476
-1.971978,100,1063.051111
-1.900635,100,1070.672229
-1.101898,13,1071.654219
-1.995358,100,1079.450878
-1.848369,100,1086.986217
-1.453569,27,1089.113753
-1.121419,9,1089.987084
-2.886973,84,1096.337388
-1.992406,100,1104.098316
-1.945936,100,1111.737248
-1.866036,100,1119.533316
-1.966685,100,1127.3438
-2.023887,100,1135.235529
-2.026428,100,1143.661893
-2.095774,100,1151.667457
-2.002407,100,1159.560046
-1.228317,17,1160.930038
-1.003311,6,1161.514352
-1.964448,100,1170.348581
-1.968262,100,1178.305369
-0.989422,5,1178.739597
-1.920878,100,1186.715652
-1.055355,9,1187.466503
-2.140101,51,1191.546134
-1.834141,100,1199.51448
-1.793479,100,1207.122973
-1.940478,100,1214.775746
-2.074289,100,1222.717305
-2.697548,85,1229.345076
-1.946497,100,1236.697073
-0.961583,4,1237.071929
-1.961268,100,1245.063788
-1.943368,100,1253.041964
-2.030846,100,1260.635282
-2.057946,100,1268.251311
-1.955318,100,1275.89277
