#{"t_start": 1655783872.287076, "env_id": "IK-Gazebo-v0"}
r,l,t
1.886327,1,3.764405
2.592307,1,3.859956
1.738198,1,3.898681
3.156863,1,3.922407
4.245707,1,3.94467
3.512947,1,4.003045
3.157066,1,4.028833
4.892986,1,4.051587
5.000131,1,4.097073
6.237328,1,4.125006
2.457865,1,4.214043
2.491648,1,4.262767
2.754556,1,4.320366
1.888293,1,4.378789
2.87156,1,4.407938
2.35635,1,4.465725
1.919574,1,4.523224
3.421185,1,4.544403
2.593356,1,4.566344
2.357165,1,4.590212
2.05379,1,4.657117
3.508783,1,4.67919
3.217616,1,4.715546
1.904937,1,4.762521
4.819241,1,4.787809
3.791925,1,4.890359
4.588995,1,4.914306
1.884978,1,4.973331
3.744093,1,5.019762
1.545609,1,5.068971
3.090943,1,5.098024
4.332272,1,5.149278
2.081497,1,5.231427
2.72161,1,5.255474
3.261461,1,5.279824
7.856819,1,5.313867
3.359015,1,5.341151
2.403224,1,5.37791
3.431449,1,5.407628
4.373114,1,5.446189
3.982538,1,5.480428
2.628363,1,5.511431
3.183719,1,5.541257
2.488869,1,5.567918
2.912141,1,5.600786
2.402568,1,5.650179
1.64858,1,5.677387
2.584411,1,5.7356
4.465386,1,5.762634
2.782829,1,5.787397
3.54044,1,5.845931
6.827877,1,5.881431
4.165523,1,5.90596
1.949016,1,5.944216
5.004483,1,5.968644
2.648193,1,5.994889
2.733263,1,6.053899
3.647541,1,6.075376
1.996419,1,6.149508
2.132627,1,6.231916
6.280702,1,6.25772
3.411763,1,6.365769
2.356821,1,6.391112
2.361773,1,6.416931
1.761984,1,6.440917
2.556298,1,6.464208
2.171518,1,6.488622
3.977862,1,6.525494
8.229851,1,6.54951
5.142804,1,6.573014
2.770925,1,6.640998
2.380512,1,6.74168
3.375481,1,6.819516
2.133644,1,6.845863
5.71758,1,6.882831
1.547341,1,6.9425
3.528245,1,6.979374
1.62061,1,7.006841
2.255996,1,7.054884
2.194135,1,7.121413
4.252052,1,7.1632
3.767031,1,7.190199
1.879799,1,7.269543
2.713935,1,7.331212
2.838204,1,7.37568
2.813501,1,7.434578
6.101565,1,7.482514
3.36395,1,7.510202
3.510031,1,7.558101
4.451066,1,7.582555
3.279841,1,7.606375
2.363286,1,7.6923
1.787454,1,7.75111
2.254942,1,7.792925
1.812573,1,7.883089
4.525203,1,7.925207
2.802101,1,7.968842
3.904846,1,7.999475
2.302534,1,8.027155
2.395946,1,8.085194
2.694582,1,8.106783
3.162951,1,8.130061
2.073843,1,8.164724
2.474624,1,8.222724
3.037966,1,8.244896
2.652572,1,8.294039
3.122915,1,8.321083
5.486475,1,8.348751
3.731141,1,8.377717
3.22425,1,8.446846
2.263536,1,8.504261
2.409303,1,8.561971
2.091379,1,8.595838
2.686737,1,8.618531
3.881944,1,8.643496
3.692529,1,8.680088
1.786073,1,8.703128
4.888459,1,8.726743
2.520796,1,8.750494
1.794111,1,8.798274
4.194955,1,8.845994
2.788442,1,8.927243
2.744256,1,8.949417
3.014972,1,8.973624
2.84971,1,9.000489
2.56187,1,9.028781
2.921106,1,9.064146
4.075157,1,9.090236
2.236178,1,9.121339
3.981772,1,9.159374
3.714368,1,9.185454
2.497568,1,9.24403
3.350454,1,9.267894
6.730285,1,9.294183
2.937322,1,9.319627
3.490559,1,9.368221
6.221245,1,9.404922
2.506475,1,9.483089
2.656847,1,9.507124
3.835523,1,9.535248
2.192981,1,9.561136
4.35377,1,9.589105
2.604537,1,9.614177
2.527881,1,9.63831
2.82288,1,9.685725
2.191534,1,9.775589
4.417672,1,9.839759
2.052152,1,9.929269
1.683428,1,10.001548
1.837608,1,10.059788
3.148473,1,10.096585
2.445113,1,10.187887
2.727232,1,10.213247
5.888161,1,10.23771
3.090412,1,10.261616
2.202568,1,10.320276
5.763133,1,10.447527
2.580888,1,10.49912
2.008543,1,10.561641
4.284775,1,10.619338
2.621198,1,10.641323
5.647785,1,10.688194
5.153477,1,10.711642
2.962965,1,10.734744
2.985319,1,10.820871
2.956259,1,10.879228
5.051651,1,10.90128
5.78496,1,10.946086
1.951101,1,11.015594
4.614968,1,11.085017
3.434031,1,11.147752
3.380486,1,11.183456
2.489468,1,11.206349
3.909059,1,11.253968
2.658189,1,11.303735
2.494585,1,11.355813
2.111356,1,11.395348
8.046345,1,11.468294
3.151419,1,11.492292
2.750866,1,11.529419
2.81817,1,11.585942
3.283058,1,11.633704
3.790719,1,11.667926
2.26407,1,11.727328
2.917365,1,11.76375
2.373824,1,11.853946
2.172313,1,11.910223
2.468694,1,11.956179
2.978657,1,12.003955
2.331102,1,12.030403
6.182825,1,12.078459
4.008951,1,12.103444
2.885185,1,12.130692
3.287288,1,12.15882
1.844504,1,12.196558
2.863753,1,12.254221
2.033508,1,12.28177
4.05455,1,12.304854
3.003367,1,12.3339
2.751126,1,12.408129
4.185132,1,12.49368
1.584918,1,12.516823
2.225748,1,12.629673
2.628505,1,12.676863
4.759473,1,12.701566
3.657156,1,12.80351
3.987353,1,12.826252
1.644569,1,12.853156
3.836972,1,12.912223
2.441278,1,12.933709
1.973059,1,12.957114
2.370663,1,12.990352
3.327225,1,13.014622
1.73473,1,13.072491
2.278403,1,13.097629
2.535937,1,13.123833
2.75405,1,13.146881
2.967874,1,13.172806
3.178153,1,13.231054
2.142923,1,13.277594
1.910482,1,13.301627
2.694052,1,13.376457
2.886575,1,13.452463
3.747009,1,13.478059
2.595829,1,13.505645
4.427276,1,13.553104
5.232232,1,13.592137
2.49195,1,13.664348
4.038477,1,13.721968
2.567579,1,13.760312
1.9564,1,13.817796
3.594119,1,13.841882
3.054964,1,13.876736
2.748444,1,13.924835
3.63531,1,13.951104
5.035339,1,14.01714
3.054239,1,14.051733
4.558385,1,14.111689
2.263784,1,14.133719
2.998476,1,14.17047
3.062798,1,14.195322
1.646095,1,14.243867
1.591269,1,14.30203
2.355235,1,14.327279
1.917611,1,14.383986
2.956508,1,14.407985
3.108492,1,14.431387
3.913958,1,14.455839
1.737522,1,14.480638
5.084503,1,14.50532
1.476025,1,14.578886
1.86055,1,14.617536
3.017118,1,14.676954
1.738186,1,14.713765
3.218078,1,14.762327
1.780669,1,14.822387
2.469321,1,14.940443
3.043743,1,14.962553
2.416648,1,15.02021
1.703881,1,15.067034
2.438549,1,15.11492
2.647344,1,15.163281
2.759235,1,15.187357
3.468138,1,15.214396
8.668475,1,15.243636
4.075424,1,15.273007
3.186195,1,15.342395
3.414895,1,15.367111
2.349827,1,15.389742
19.919074,1,15.415643
4.49661,1,15.450232
4.060549,1,15.474158
2.959339,1,15.497573
2.330855,1,15.52167
3.052958,1,15.544598
4.700441,1,15.568332
5.594413,1,15.594803
2.383443,1,15.653357
2.53124,1,15.678921
2.59155,1,15.702991
4.304371,1,15.760583
3.187081,1,15.789018
3.63134,1,15.817799
3.525533,1,15.846313
2.174993,1,15.894018
3.225544,1,15.967577
2.72303,1,15.998513
4.486728,1,16.036491
2.544945,1,16.059473
2.824073,1,16.088007
2.530599,1,16.122426
2.094412,1,16.181728
2.943409,1,16.239573
6.830712,1,16.289713
5.498572,1,16.317502
2.393181,1,16.348929
3.068607,1,16.377401
2.256724,1,16.413824
2.118946,1,16.462398
2.782196,1,16.485283
1.909224,1,16.531472
1.532559,1,16.590821
2.551247,1,16.625479
2.518796,1,16.648537
3.818438,1,16.69505
2.510211,1,16.731809
2.69955,1,16.753656
2.989303,1,16.821414
3.345607,1,16.844878
2.475283,1,16.878333
5.558722,1,16.906738
3.496636,1,16.974556
2.664205,1,17.02199
9.128622,1,17.099154
2.148275,1,17.126916
2.575257,1,17.153865
2.129416,1,17.192521
5.007083,1,17.216594
1.882408,1,17.275675
5.006975,1,17.298094
