#{"t_start": 1655786110.7168272, "env_id": "IK-Gazebo-v0"}
r,l,t
1.886325,1,3.51425
2.591248,1,3.552137
1.737299,1,3.58939
2.889071,1,3.614625
2.763632,1,3.639053
3.691618,1,3.698796
3.687541,1,3.725419
4.17772,1,3.750084
2.980238,1,3.775831
3.220691,1,3.81322
2.554899,1,3.872204
2.346609,1,3.928996
3.071386,1,3.976105
1.626954,1,4.025206
2.460162,1,4.074196
2.094891,1,4.133001
1.978501,1,4.190686
3.122019,1,4.253378
4.738908,1,4.299357
6.340648,1,4.341483
2.391008,1,4.416446
2.880464,1,4.439263
2.546648,1,4.48696
2.013355,1,4.534484
2.827101,1,4.557595
2.653082,1,4.61465
6.372664,1,4.638688
1.682206,1,4.697099
9.658934,1,4.720194
1.396806,1,4.777437
3.348439,1,4.806677
2.930638,1,4.83191
2.435051,1,4.878938
3.185791,1,4.901578
3.877113,1,4.924766
4.021551,1,4.947552
2.991734,1,4.970821
4.031463,1,4.995766
3.23874,1,5.020112
2.557225,1,5.042357
2.332377,1,5.06647
4.952453,1,5.090822
5.668182,1,5.127392
4.298575,1,5.186619
6.43416,1,5.251157
2.758736,1,5.316556
1.77742,1,5.363257
2.940371,1,5.401377
9.671583,1,5.42501
1.964766,1,5.450137
3.350188,1,5.507835
6.276948,1,5.542287
4.066956,1,5.581542
1.880801,1,5.620187
5.146205,1,5.654074
2.298554,1,5.679093
2.573013,1,5.736376
4.55628,1,5.761788
2.070436,1,5.800588
2.366864,1,5.863204
3.699424,1,5.891908
2.557458,1,5.949443
1.808597,1,5.9863
2.900162,1,6.028787
2.154576,1,6.05702
3.318965,1,6.087523
2.879,1,6.115135
3.636305,1,6.165377
3.754776,1,6.191802
3.627285,1,6.218903
3.612903,1,6.277835
1.947206,1,6.33676
3.808808,1,6.403755
1.836502,1,6.430629
2.151537,1,6.45431
1.358781,1,6.491721
3.742262,1,6.514904
1.924087,1,6.537711
2.269295,1,6.584411
2.331353,1,6.642411
2.924046,1,6.669827
3.787756,1,6.693485
