#{"t_start": 1655142329.948177, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
-10.091869,11,4.314087
0.014151,1,4.377423
0.095546,1,4.438933
-0.006658,1,4.503761
-0.068851,1,4.568274
0.001926,1,4.612975
0.017967,1,4.661527
-0.009769,1,4.72368
-0.114703,1,4.754656
-0.027352,1,4.806349
0.043108,1,4.84819
-0.114923,1,4.923194
-0.077739,1,4.951906
-0.048229,1,5.013284
0.038092,1,5.041625
0.014629,1,5.11367
0.064993,1,5.154305
0.070877,1,5.224936
0.00794,1,5.267497
-0.107682,1,5.297296
-0.019329,1,5.33714
-0.077298,1,5.370062
0.060787,1,5.40312
0.09963,1,5.431345
-0.067201,1,5.473915
-0.006362,1,5.518628
0.044911,1,5.557908
-0.094189,1,5.606945
-0.145669,1,5.658227
-0.001111,1,5.692267
0.0381,1,5.731502
-0.003812,1,5.774545
0.015505,1,5.849005
0.054534,1,5.90386
0.136415,1,5.947781
-0.020622,1,5.999389
-0.029813,1,6.071051
-0.037634,1,6.144561
-0.033906,1,6.181322
0.105104,1,6.221141
0.024073,1,6.264433
-0.018057,1,6.337831
-0.140466,1,6.386853
0.010843,1,6.434374
0.222456,1,6.465202
-0.133448,1,6.515479
-0.076026,1,6.58127
-0.01322,1,6.628134
-0.029018,1,6.672271
-0.129713,1,6.744273
-0.101142,1,6.839874
0.025918,1,6.903388
-0.100355,1,6.933738
-0.047209,1,6.999066
0.041792,1,7.039359
0.046209,1,7.135324
0.000351,1,7.219152
-0.105271,1,7.264354
-0.066659,1,7.311249
-0.084621,1,7.356845
0.029476,1,7.41556
-0.026855,1,7.483153
-0.022635,1,7.518642
0.049428,1,7.565988
-0.071597,1,7.618677
-0.066916,1,7.673125
-0.067537,1,7.735666
-0.047973,1,7.810618
-0.032087,1,7.853695
0.000361,1,7.929122
0.004482,1,7.971033
0.059322,1,8.017131
-0.015918,1,8.054006
-0.069251,1,8.137103
-0.019086,1,8.180162
-0.041271,1,8.236385
-0.010066,1,8.330124
-0.003096,1,8.365944
0.011847,1,8.411504
0.152934,1,8.456759
0.324569,1,8.500673
-0.107247,1,8.597866
-0.119633,1,8.66567
0.020163,1,8.720208
-0.063313,1,8.771927
0.049739,1,8.821268
-0.076984,1,8.885725
-0.07245,1,8.915821
0.068102,1,8.951692
0.090352,1,8.986354
0.010136,1,9.02717
-0.007326,1,9.102964
-0.00869,1,9.146064
-0.046061,1,9.191581
-0.024686,1,9.255316
0.132006,1,9.293631
-0.024546,1,9.335529
0.054675,1,9.397801
-0.067014,1,9.450883
-0.059228,1,9.498123
0.10104,1,9.548984
-0.084807,1,9.595502
0.090335,1,9.631425
0.114329,1,9.718149
-0.121172,1,9.792331
0.056406,1,9.840672
-0.034426,1,9.891347
-0.0358,1,9.937968
0.027541,1,9.984906
-0.040931,1,10.017663
-0.134076,1,10.08829
-0.035658,1,10.22115
0.036489,1,10.399091
0.039679,1,10.488432
-0.045016,1,10.574242
-0.017394,1,10.644742
-0.031578,1,10.699165
0.04066,1,10.736538
0.092513,1,10.783478
0.016646,1,10.828041
0.012907,1,10.938677
0.086747,1,10.981722
-0.05722,1,11.014413
-0.119362,1,11.086279
0.04586,1,11.128481
-0.007603,1,11.18026
-0.03686,1,11.209357
-0.095062,1,11.253579
0.05741,1,11.337313
-0.04478,1,11.380362
0.002941,1,11.454223
0.092179,1,11.498044
0.02434,1,11.580184
-0.069895,1,11.630334
-0.109208,1,11.672498
0.122325,1,11.712035
-0.133388,1,11.757219
0.058511,1,11.786834
-0.092109,1,11.859862
0.029957,1,11.89537
-0.087363,1,11.936713
-0.017693,1,12.010743
-0.01164,1,12.055126
-0.048269,1,12.163229
0.010207,1,12.19492
-0.047397,1,12.277484
0.057301,1,12.310973
0.106883,1,12.362716
0.04759,1,12.405148
-0.122627,1,12.457358
-0.136023,1,12.516926
0.117954,1,12.563063
-0.061997,1,12.626486
-0.096695,1,12.681128
0.051561,1,12.727768
0.046494,1,12.777049
-0.060296,1,12.808194
-0.034144,1,12.891272
-4e-05,1,12.922139
-0.056798,1,12.983667
0.031586,1,13.02597
0.055266,1,13.069391
-0.031246,1,13.109907
0.039714,1,13.153605
0.064426,1,13.236866
0.046395,1,13.276624
0.094079,1,13.305865
0.003461,1,13.350863
-0.088415,1,13.432285
0.061633,1,13.463701
0.023172,1,13.507456
-0.06945,1,13.560363
-0.074989,1,13.622904
-0.057476,1,13.704578
0.030808,1,13.746442
0.072616,1,13.821404
-0.004229,1,13.86797
-0.087787,1,13.90574
-0.026163,1,13.946016
0.004334,1,13.982618
-0.140954,1,14.069636
-0.077493,1,14.145629
-0.018934,1,14.258709
-0.022029,1,14.29936
0.107069,1,14.330027
0.106574,1,14.385849
