#{"t_start": 1655799872.726103, "env_id": "IK-Gazebo-v0"}
r,l,t
1.925293,1,2.793701
2.658067,1,2.840734
2.036379,1,2.887963
3.608542,1,2.926581
4.261489,1,2.995673
4.749589,1,3.033891
3.794263,1,3.081425
4.756045,1,3.128962
5.245954,1,3.175343
4.376491,1,3.234026
2.321283,1,3.279931
5.794742,1,3.31561
2.256317,1,3.352121
2.616626,1,3.389981
2.451851,1,3.462047
2.957325,1,3.498428
2.058839,1,3.556535
3.125291,1,3.593103
8.151049,1,3.636073
4.117118,1,3.677368
5.266205,1,3.728763
2.437393,1,3.788339
7.511545,1,3.823335
2.978241,1,3.859344
3.951758,1,3.90611
2.616937,1,3.951874
2.596075,1,4.001778
2.182645,1,4.043926
3.727332,1,4.088832
1.566132,1,4.175412
3.431862,1,4.210495
4.164074,1,4.270534
4.463409,1,4.360029
2.908095,1,4.429797
3.597631,1,4.517949
7.869087,1,4.553748
2.629084,1,4.601784
2.614014,1,4.638183
2.643875,1,4.69634
2.632785,1,4.737627
4.892939,1,4.779208
7.288343,1,4.819518
4.17256,1,4.858416
1.918355,1,4.917596
4.149852,1,4.95647
3.162673,1,4.995566
1.843528,1,5.036733
2.992177,1,5.118413
2.607982,1,5.187112
2.238858,1,5.308136
3.797807,1,5.342614
2.550602,1,5.418509
3.734148,1,5.464537
1.994978,1,5.514793
3.344147,1,5.560582
1.857019,1,5.637402
3.138679,1,5.674072
2.480848,1,5.740707
1.750333,1,5.794884
1.640435,1,5.845213
5.541726,1,5.886896
3.768844,1,5.924795
3.099845,1,5.959597
2.850366,1,6.006186
2.34959,1,6.070379
2.281601,1,6.109663
2.900997,1,6.149036
3.482235,1,6.184685
5.112321,1,6.223572
4.285577,1,6.282594
3.771426,1,6.320431
1.825089,1,6.376606
2.245119,1,6.413805
2.956501,1,6.470237
2.765001,1,6.505583
1.74335,1,6.541286
1.934051,1,6.583248
2.880893,1,6.674034
3.245809,1,6.737422
3.487939,1,6.774919
3.332866,1,6.81858
3.010855,1,6.88046
2.974757,1,6.918253
2.738427,1,6.956671
2.835175,1,7.015599
3.048162,1,7.072984
3.330818,1,7.112671
1.878927,1,7.168678
3.7114,1,7.207566
3.052564,1,7.250659
6.249093,1,7.299609
5.374028,1,7.341808
3.133823,1,7.388098
1.886731,1,7.429903
3.718207,1,7.474193
6.022128,1,7.513567
3.376028,1,7.584793
2.50501,1,7.621904
2.329205,1,7.660825
2.74962,1,7.696283
1.938091,1,7.734259
2.732577,1,7.77198
2.704542,1,7.840641
5.037833,1,7.897545
3.288093,1,7.967246
2.733907,1,7.999917
10.655838,1,8.035374
